Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
4.61%,4.61,1,2,4,4.61,NUM,CD,nummod,d.dd,0.0
4.61%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
385.99%,385.99,1,1,6,385.99,NUM,CD,nummod,ddd.dd,0.0
385.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-84.13%,-84.13,1,1,6,-84.13,PUNCT,NFP,ROOT,-dd.dd,0.0
-84.13%,%,1,1,1,%,INTJ,UH,intj,%,0.0
6.12%,6.12,1,1,4,6.12,NUM,CD,nummod,d.dd,0.0
6.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-13.26%,-13.26,1,1,6,-13.26,ADJ,JJ,ROOT,-dd.dd,0.0
-13.26%,%,1,1,1,%,NOUN,NN,intj,%,0.0
40.23%,40.23,1,1,5,40.23,NUM,CD,nummod,dd.dd,0.0
40.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-78.26%,-78.26,1,1,6,-78.26,PUNCT,NFP,ROOT,-dd.dd,0.0
-78.26%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-3.33%,-3.33,1,1,5,-3.33,NUM,CD,nummod,-d.dd,0.0
-3.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
7.40%,7.40,1,1,4,7.40,NUM,CD,nummod,d.dd,0.0
7.40%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-15.04%,-15.04,1,1,6,-15.04,NUM,CD,ROOT,-dd.dd,0.0
-15.04%,%,1,1,1,%,NOUN,NN,intj,%,0.0
9.52%,9.52,1,1,4,9.52,NUM,CD,nummod,d.dd,0.0
9.52%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
11.23%,11.23,1,1,5,11.23,NUM,CD,nummod,dd.dd,0.0
11.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
7.79%,7.79,1,1,4,7.79,NUM,CD,nummod,d.dd,0.0
7.79%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-22.02%,-22.02,1,1,6,-22.02,PUNCT,.,punct,-dd.dd,0.0
-22.02%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-6.13%,-6.13,1,1,5,-6.13,NUM,CD,ROOT,-d.dd,0.0
-6.13%,%,1,1,1,%,NOUN,NN,intj,%,0.0
14.13%,14.13,1,1,5,14.13,NUM,CD,nummod,dd.dd,0.0
14.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-5.70%,-5.70,1,1,5,-5.70,NUM,CD,nummod,-d.dd,0.0
-5.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.56%,3.56,1,1,4,3.56,NUM,CD,nummod,d.dd,0.0
3.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-4.82%,-4.82,1,1,5,-4.82,NUM,CD,nummod,-d.dd,0.0
-4.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.43%,3.43,1,1,4,3.43,NUM,CD,nummod,d.dd,0.0
3.43%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
21.81%,21.81,1,1,5,21.81,NUM,CD,nummod,dd.dd,0.0
21.81%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-1.61%,-1.61,1,1,5,-1.61,NUM,CD,nummod,-d.dd,0.0
-1.61%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
71.20%,71.20,1,1,5,71.20,NUM,CD,nummod,dd.dd,0.0
71.20%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-25.99%,-25.99,1,1,6,-25.99,PUNCT,NFP,ROOT,-dd.dd,0.0
-25.99%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-27.71%,-27.71,1,1,6,-27.71,PUNCT,.,ROOT,-dd.dd,0.0
-27.71%,%,1,1,1,%,NOUN,NN,intj,%,0.0
13.68%,13.68,1,1,5,13.68,NUM,CD,nummod,dd.dd,0.0
13.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
13.75%,13.75,1,1,5,13.75,NUM,CD,nummod,dd.dd,0.0
13.75%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
8.55%,8.55,1,1,4,8.55,NUM,CD,nummod,d.dd,0.0
8.55%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-21.22%,-21.22,1,1,6,-21.22,PUNCT,NFP,ROOT,-dd.dd,0.0
-21.22%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-3.23%,-3.23,1,1,5,-3.23,NUM,CD,nummod,-d.dd,0.0
-3.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.18%,53.18,1,1,5,53.18,NUM,CD,nummod,dd.dd,0.0
53.18%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
50.70%,50.70,1,1,5,50.70,NUM,CD,nummod,dd.dd,0.0
50.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-24.14%,-24.14,1,1,6,-24.14,PUNCT,NFP,ROOT,-dd.dd,0.0
-24.14%,%,1,1,1,%,NOUN,NN,intj,%,0.0
14.56%,14.56,1,1,5,14.56,NUM,CD,nummod,dd.dd,0.0
14.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-34.59%,-34.59,1,1,6,-34.59,INTJ,UH,ROOT,-dd.dd,0.0
-34.59%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-8.58%,-8.58,1,1,5,-8.58,NUM,CD,nummod,-d.dd,0.0
-8.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
179.53%,179.53,1,1,6,179.53,NUM,CD,nummod,ddd.dd,0.0
179.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
47.10%,47.10,1,1,5,47.10,NUM,CD,nummod,dd.dd,0.0
47.10%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0.33%,0.33,1,1,4,0.33,NUM,CD,nummod,d.dd,0.0
0.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
43.84%,43.84,1,1,5,43.84,NUM,CD,nummod,dd.dd,0.0
43.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-30.82%,-30.82,1,1,6,-30.82,NOUN,NN,ROOT,-dd.dd,0.0
-30.82%,%,1,1,1,%,NOUN,NN,intj,%,0.0
20.21%,20.21,1,1,5,20.21,NUM,CD,nummod,dd.dd,0.0
20.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
18.44%,18.44,1,1,5,18.44,NUM,CD,nummod,dd.dd,0.0
18.44%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.69%,51.69,1,1,5,51.69,NUM,CD,nummod,dd.dd,0.0
51.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
8.59%,8.59,1,1,4,8.59,NUM,CD,nummod,d.dd,0.0
8.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-12.38%,-12.38,1,1,6,-12.38,PUNCT,``,ROOT,-dd.dd,0.0
-12.38%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-21.57%,-21.57,1,1,6,-21.57,PUNCT,-LRB-,ROOT,-dd.dd,0.0
-21.57%,%,1,1,1,%,INTJ,UH,intj,%,0.0
3.87%,3.87,1,1,4,3.87,NUM,CD,nummod,d.dd,0.0
3.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-5.01%,-5.01,1,1,5,-5.01,NUM,CD,nummod,-d.dd,0.0
-5.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-34.54%,-34.54,1,1,6,-34.54,NUM,CD,ROOT,-dd.dd,0.0
-34.54%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-13.39%,-13.39,1,1,6,-13.39,PUNCT,:,ROOT,-dd.dd,0.0
-13.39%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-12.93%,-12.93,1,1,6,-12.93,PUNCT,NFP,ROOT,-dd.dd,0.0
-12.93%,%,1,1,1,%,NOUN,NN,intj,%,0.0
178.74%,178.74,1,1,6,178.74,NUM,CD,nummod,ddd.dd,0.0
178.74%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-26.55%,-26.55,1,1,6,-26.55,NUM,CD,ROOT,-dd.dd,0.0
-26.55%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-7.90%,-7.90,1,2,5,-7.90,NUM,CD,nummod,-d.dd,0.0
-7.90%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
320.74%,320.74,1,1,6,320.74,NUM,CD,nummod,ddd.dd,0.0
320.74%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-9.34%,-9.34,1,1,5,-9.34,NUM,CD,nummod,-d.dd,0.0
-9.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
22.72%,22.72,1,1,5,22.72,NUM,CD,nummod,dd.dd,0.0
22.72%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
54.48%,54.48,1,1,5,54.48,NUM,CD,nummod,dd.dd,0.0
54.48%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-49.11%,-49.11,1,1,6,-49.11,NUM,CD,ROOT,-dd.dd,0.0
-49.11%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-45.61%,-45.61,1,1,6,-45.61,NOUN,NN,ROOT,-dd.dd,0.0
-45.61%,%,1,1,1,%,INTJ,UH,intj,%,0.0
19.18%,19.18,1,1,5,19.18,NUM,CD,nummod,dd.dd,0.0
19.18%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-19.60%,-19.60,1,1,6,-19.60,NUM,CD,ROOT,-dd.dd,0.0
-19.60%,%,1,1,1,%,NOUN,NN,intj,%,0.0
98.17%,98.17,1,1,5,98.17,NUM,CD,nummod,dd.dd,0.0
98.17%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-19.77%,-19.77,1,1,6,-19.77,PUNCT,:,ROOT,-dd.dd,0.0
-19.77%,%,1,1,1,%,INTJ,UH,intj,%,0.0
53.13%,53.13,1,2,5,53.13,NUM,CD,nummod,dd.dd,0.0
53.13%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
10.16%,10.16,1,1,5,10.16,NUM,CD,nummod,dd.dd,0.0
10.16%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0.14%,0.14,1,1,4,0.14,NUM,CD,nummod,d.dd,0.0
0.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-9.19%,-9.19,1,1,5,-9.19,NUM,CD,nummod,-d.dd,0.0
-9.19%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-9.12%,-9.12,1,1,5,-9.12,NUM,CD,nummod,-d.dd,0.0
-9.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0%,0,1,4,1,0,NUM,CD,nummod,d,0.0
0%,%,1,4,1,%,NOUN,NN,ROOT,%,0.0
-45.93%,-45.93,1,1,6,-45.93,PUNCT,NFP,ROOT,-dd.dd,0.0
-45.93%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-3.96%,-3.96,1,1,5,-3.96,NUM,CD,nummod,-d.dd,0.0
-3.96%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
11.82%,11.82,1,1,5,11.82,NUM,CD,nummod,dd.dd,0.0
11.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
38.97%,38.97,1,1,5,38.97,NUM,CD,nummod,dd.dd,0.0
38.97%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
13.04%,13.04,1,1,5,13.04,NUM,CD,nummod,dd.dd,0.0
13.04%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
331.82%,331.82,1,1,6,331.82,NUM,CD,nummod,ddd.dd,0.0
331.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-9.70%,-9.70,1,1,5,-9.70,NUM,CD,nummod,-d.dd,0.0
-9.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
13.85%,13.85,1,1,5,13.85,NUM,CD,nummod,dd.dd,0.0
13.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0.60%,0.60,1,1,4,0.60,NUM,CD,nummod,d.dd,0.0
0.60%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-30.41%,-30.41,1,1,6,-30.41,NUM,CD,ROOT,-dd.dd,0.0
-30.41%,%,1,1,1,%,NOUN,NN,intj,%,0.0
43.13%,43.13,1,1,5,43.13,NUM,CD,nummod,dd.dd,0.0
43.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-13.69%,-13.69,1,1,6,-13.69,NUM,CD,ROOT,-dd.dd,0.0
-13.69%,%,1,1,1,%,INTJ,UH,intj,%,0.0
34.07%,34.07,1,1,5,34.07,NUM,CD,nummod,dd.dd,0.0
34.07%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
5.24%,5.24,1,1,4,5.24,NUM,CD,nummod,d.dd,0.0
5.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
13.21%,13.21,1,1,5,13.21,NUM,CD,nummod,dd.dd,0.0
13.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-13.11%,-13.11,1,1,6,-13.11,NUM,CD,ROOT,-dd.dd,0.0
-13.11%,%,1,1,1,%,NOUN,NN,intj,%,0.0
36.99%,36.99,1,1,5,36.99,NUM,CD,nummod,dd.dd,0.0
36.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-79.15%,-79.15,1,1,6,-79.15,PUNCT,NFP,ROOT,-dd.dd,0.0
-79.15%,%,1,1,1,%,NOUN,NN,intj,%,0.0
10.87%,10.87,1,1,5,10.87,NUM,CD,nummod,dd.dd,0.0
10.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
27.23%,27.23,1,1,5,27.23,NUM,CD,nummod,dd.dd,0.0
27.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-25.81%,-25.81,1,1,6,-25.81,NUM,CD,ROOT,-dd.dd,0.0
-25.81%,%,1,1,1,%,INTJ,UH,intj,%,0.0
6.58%,6.58,1,1,4,6.58,NUM,CD,nummod,d.dd,0.0
6.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
28.79%,28.79,1,1,5,28.79,NUM,CD,nummod,dd.dd,0.0
28.79%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-99.88%,-99.88,1,1,6,-99.88,NOUN,NN,ROOT,-dd.dd,0.0
-99.88%,%,1,1,1,%,NOUN,NN,punct,%,0.0
-16.73%,-16.73,1,2,6,-16.73,PUNCT,.,ROOT,-dd.dd,0.0
-16.73%,%,1,2,1,%,NOUN,NN,intj,%,0.0
-13.16%,-13.16,1,1,6,-13.16,PUNCT,NFP,ROOT,-dd.dd,0.0
-13.16%,%,1,1,1,%,INTJ,UH,intj,%,0.0
14.14%,14.14,1,1,5,14.14,NUM,CD,nummod,dd.dd,0.0
14.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.85%,53.85,1,1,5,53.85,NUM,CD,nummod,dd.dd,0.0
53.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
114.69%,114.69,1,1,6,114.69,NUM,CD,nummod,ddd.dd,0.0
114.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
300%,300,1,1,3,300,NUM,CD,nummod,ddd,0.0
300%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-5.85%,-5.85,1,1,5,-5.85,NUM,CD,nummod,-d.dd,0.0
-5.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-54.55%,-54.55,1,1,6,-54.55,PUNCT,NFP,ROOT,-dd.dd,0.0
-54.55%,%,1,1,1,%,NOUN,NN,intj,%,0.0
9.40%,9.40,1,1,4,9.40,NUM,CD,nummod,d.dd,0.0
9.40%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
70.04%,70.04,1,1,5,70.04,NUM,CD,nummod,dd.dd,0.0
70.04%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1.93%,1.93,1,1,4,1.93,NUM,CD,nummod,d.dd,0.0
1.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
30.81%,30.81,1,1,5,30.81,NUM,CD,nummod,dd.dd,0.0
30.81%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
104.12%,104.12,1,1,6,104.12,NUM,CD,nummod,ddd.dd,0.0
104.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
