Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
6.77%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
8.33%,8.33,1,1,4,8.33,NUM,CD,nummod,d.dd,0.0
8.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-37.03%,-37.03,1,1,6,-37.03,NOUN,NN,ROOT,-dd.dd,0.0
-37.03%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-27.39%,-27.39,1,1,6,-27.39,NUM,CD,ROOT,-dd.dd,0.0
-27.39%,%,1,1,1,%,NOUN,NN,intj,%,0.0
22.09%,22.09,1,1,5,22.09,NUM,CD,nummod,dd.dd,0.0
22.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
274.49%,274.49,1,1,6,274.49,NUM,CD,nummod,ddd.dd,0.0
274.49%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-23.96%,-23.96,1,1,6,-23.96,NUM,CD,ROOT,-dd.dd,0.0
-23.96%,%,1,1,1,%,NOUN,NN,intj,%,0.0
3.23%,3.23,1,1,4,3.23,NUM,CD,nummod,d.dd,0.0
3.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
35.53%,35.53,1,1,5,35.53,NUM,CD,nummod,dd.dd,0.0
35.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
24.42%,24.42,1,1,5,24.42,NUM,CD,nummod,dd.dd,0.0
24.42%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-12.63%,-12.63,1,1,6,-12.63,NUM,CD,ROOT,-dd.dd,0.0
-12.63%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-32.64%,-32.64,1,1,6,-32.64,PUNCT,.,ROOT,-dd.dd,0.0
-32.64%,%,1,1,1,%,INTJ,UH,intj,%,0.0
0.29%,0.29,1,4,4,0.29,NUM,CD,nummod,d.dd,0.0
0.29%,%,1,4,1,%,NOUN,NN,ROOT,%,0.0
39.30%,39.30,1,1,5,39.30,NUM,CD,nummod,dd.dd,0.0
39.30%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
65.06%,65.06,1,1,5,65.06,NUM,CD,nummod,dd.dd,0.0
65.06%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
357.95%,357.95,1,1,6,357.95,NUM,CD,nummod,ddd.dd,0.0
357.95%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
67.80%,67.80,1,1,5,67.80,NUM,CD,nummod,dd.dd,0.0
67.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-77.10%,-77.10,1,1,6,-77.10,ADJ,JJ,ROOT,-dd.dd,0.0
-77.10%,%,1,1,1,%,NOUN,NN,intj,%,0.0
42.58%,42.58,1,1,5,42.58,NUM,CD,nummod,dd.dd,0.0
42.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-76.63%,-76.63,1,1,6,-76.63,PUNCT,``,ROOT,-dd.dd,0.0
-76.63%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-82.68%,-82.68,1,1,6,-82.68,PUNCT,:,punct,-dd.dd,0.0
-82.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
64.37%,64.37,1,1,5,64.37,NUM,CD,nummod,dd.dd,0.0
64.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-43.83%,-43.83,1,1,6,-43.83,NUM,CD,ROOT,-dd.dd,0.0
-43.83%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-80.43%,-80.43,1,1,6,-80.43,PUNCT,:,ROOT,-dd.dd,0.0
-80.43%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-22.38%,-22.38,1,1,6,-22.38,PUNCT,.,ROOT,-dd.dd,0.0
-22.38%,%,1,1,1,%,INTJ,UH,intj,%,0.0
6.42%,6.42,1,1,4,6.42,NUM,CD,nummod,d.dd,0.0
6.42%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-9.32%,-9.32,1,1,5,-9.32,NUM,CD,nummod,-d.dd,0.0
-9.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-14.28%,-14.28,1,1,6,-14.28,NUM,CD,punct,-dd.dd,0.0
-14.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1.24%,1.24,1,1,4,1.24,NUM,CD,nummod,d.dd,0.0
1.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1.59%,1.59,1,1,4,1.59,NUM,CD,nummod,d.dd,0.0
1.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-13.26%,-13.26,1,1,6,-13.26,ADJ,JJ,ROOT,-dd.dd,0.0
-13.26%,%,1,1,1,%,NOUN,NN,intj,%,0.0
9.34%,9.34,1,1,4,9.34,NUM,CD,nummod,d.dd,0.0
9.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
17.60%,17.60,1,1,5,17.60,NUM,CD,nummod,dd.dd,0.0
17.60%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-11.83%,-11.83,1,1,6,-11.83,ADP,IN,ROOT,-dd.dd,0.0
-11.83%,%,1,1,1,%,NOUN,NN,intj,%,0.0
151.35%,151.35,1,1,6,151.35,NUM,CD,nummod,ddd.dd,0.0
151.35%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1.97%,1.97,1,1,4,1.97,NUM,CD,nummod,d.dd,0.0
1.97%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.69%,3.69,1,1,4,3.69,NUM,CD,nummod,d.dd,0.0
3.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
108.01%,108.01,1,1,6,108.01,NUM,CD,nummod,ddd.dd,0.0
108.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
64.22%,64.22,1,1,5,64.22,NUM,CD,nummod,dd.dd,0.0
64.22%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-40.79%,-40.79,1,1,6,-40.79,PUNCT,``,ROOT,-dd.dd,0.0
-40.79%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-17.94%,-17.94,1,1,6,-17.94,VERB,VBP,ROOT,-dd.dd,0.0
-17.94%,%,1,1,1,%,NOUN,NN,intj,%,0.0
8.34%,8.34,1,1,4,8.34,NUM,CD,nummod,d.dd,0.0
8.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-0.13%,-0.13,1,1,5,-0.13,NUM,CD,nummod,-d.dd,0.0
-0.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-7.99%,-7.99,1,1,5,-7.99,NUM,CD,nummod,-d.dd,0.0
-7.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-32.32%,-32.32,1,1,6,-32.32,NUM,CD,ROOT,-dd.dd,0.0
-32.32%,%,1,1,1,%,NOUN,NN,punct,%,0.0
1.11%,1.11,1,1,4,1.11,NUM,CD,nummod,d.dd,0.0
1.11%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
32.45%,32.45,1,1,5,32.45,NUM,CD,nummod,dd.dd,0.0
32.45%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-11.53%,-11.53,1,1,6,-11.53,PUNCT,:,punct,-dd.dd,0.0
-11.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-2.37%,-2.37,1,1,5,-2.37,NUM,CD,nummod,-d.dd,0.0
-2.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-28.59%,-28.59,1,1,6,-28.59,PUNCT,HYPH,ROOT,-dd.dd,0.0
-28.59%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-45.43%,-45.43,1,1,6,-45.43,ADJ,JJ,ROOT,-dd.dd,0.0
-45.43%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-51.29%,-51.29,1,1,6,-51.29,NUM,CD,ROOT,-dd.dd,0.0
-51.29%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-25.85%,-25.85,1,1,6,-25.85,INTJ,UH,ROOT,-dd.dd,0.0
-25.85%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-36.69%,-36.69,1,1,6,-36.69,INTJ,UH,ROOT,-dd.dd,0.0
-36.69%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-32.05%,-32.05,1,1,6,-32.05,NUM,CD,ROOT,-dd.dd,0.0
-32.05%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-8.08%,-8.08,1,1,5,-8.08,NUM,CD,nummod,-d.dd,0.0
-8.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-32.40%,-32.40,1,1,6,-32.40,NUM,CD,ROOT,-dd.dd,0.0
-32.40%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-29.84%,-29.84,1,1,6,-29.84,NUM,CD,ROOT,-dd.dd,0.0
-29.84%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-35.33%,-35.33,1,1,6,-35.33,VERB,VBP,ROOT,-dd.dd,0.0
-35.33%,%,1,1,1,%,INTJ,UH,intj,%,0.0
12.30%,12.30,1,1,5,12.30,NUM,CD,nummod,dd.dd,0.0
12.30%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-25.63%,-25.63,1,1,6,-25.63,PUNCT,.,ROOT,-dd.dd,0.0
-25.63%,%,1,1,1,%,NOUN,NN,intj,%,0.0
55.86%,55.86,1,1,5,55.86,NUM,CD,nummod,dd.dd,0.0
55.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-12.11%,-12.11,1,1,6,-12.11,PUNCT,``,ROOT,-dd.dd,0.0
-12.11%,%,1,1,1,%,INTJ,UH,intj,%,0.0
20.31%,20.31,1,1,5,20.31,NUM,CD,nummod,dd.dd,0.0
20.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-18.62%,-18.62,1,1,6,-18.62,NUM,CD,ROOT,-dd.dd,0.0
-18.62%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-10.55%,-10.55,1,2,6,-10.55,PUNCT,-LRB-,ROOT,-dd.dd,0.0
-10.55%,%,1,2,1,%,NOUN,NN,intj,%,0.0
18%,18,1,1,2,18,NUM,CD,nummod,dd,0.0
18%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-45.86%,-45.86,1,1,6,-45.86,ADJ,JJ,ROOT,-dd.dd,0.0
-45.86%,%,1,1,1,%,INTJ,UH,intj,%,0.0
5.91%,5.91,1,1,4,5.91,NUM,CD,nummod,d.dd,0.0
5.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-35.66%,-35.66,1,1,6,-35.66,NUM,CD,ROOT,-dd.dd,0.0
-35.66%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-8.83%,-8.83,1,1,5,-8.83,NUM,CD,nummod,-d.dd,0.0
-8.83%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-69.54%,-69.54,1,1,6,-69.54,NUM,CD,ROOT,-dd.dd,0.0
-69.54%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-66.91%,-66.91,1,1,6,-66.91,PUNCT,.,ROOT,-dd.dd,0.0
-66.91%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-4.26%,-4.26,1,1,5,-4.26,NUM,CD,nummod,-d.dd,0.0
-4.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
46.69%,46.69,1,1,5,46.69,NUM,CD,nummod,dd.dd,0.0
46.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
24.40%,24.40,1,1,5,24.40,NUM,CD,nummod,dd.dd,0.0
24.40%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
28.78%,28.78,1,1,5,28.78,NUM,CD,nummod,dd.dd,0.0
28.78%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
17.87%,17.87,1,1,5,17.87,NUM,CD,nummod,dd.dd,0.0
17.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-25.50%,-25.50,1,1,6,-25.50,VERB,VBP,ROOT,-dd.dd,0.0
-25.50%,%,1,1,1,%,INTJ,UH,intj,%,0.0
50.05%,50.05,1,1,5,50.05,NUM,CD,nummod,dd.dd,0.0
50.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0.94%,0.94,1,1,4,0.94,NUM,CD,nummod,d.dd,0.0
0.94%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-26.97%,-26.97,1,1,6,-26.97,PUNCT,NFP,ROOT,-dd.dd,0.0
-26.97%,%,1,1,1,%,NOUN,NN,intj,%,0.0
74.99%,74.99,1,1,5,74.99,NUM,CD,nummod,dd.dd,0.0
74.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
16.72%,16.72,1,1,5,16.72,NUM,CD,nummod,dd.dd,0.0
16.72%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-6.14%,-6.14,1,1,5,-6.14,NUM,CD,nummod,-d.dd,0.0
-6.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-71.40%,-71.40,1,1,6,-71.40,NUM,CD,ROOT,-dd.dd,0.0
-71.40%,%,1,1,1,%,NOUN,NN,intj,%,0.0
43.90%,43.90,1,1,5,43.90,NUM,CD,nummod,dd.dd,0.0
43.90%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
19.26%,19.26,1,1,5,19.26,NUM,CD,nummod,dd.dd,0.0
19.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-94.61%,-94.61,1,1,6,-94.61,NOUN,NN,ROOT,-dd.dd,0.0
-94.61%,%,1,1,1,%,INTJ,UH,intj,%,0.0
6.59%,6.59,1,1,4,6.59,NUM,CD,nummod,d.dd,0.0
6.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
71.50%,71.50,1,1,5,71.50,NUM,CD,nummod,dd.dd,0.0
71.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
7.59%,7.59,1,1,4,7.59,NUM,CD,nummod,d.dd,0.0
7.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.68%,-8.68,1,1,5,-8.68,NUM,CD,nummod,-d.dd,0.0
-8.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
54.90%,54.90,1,1,5,54.90,NUM,CD,nummod,dd.dd,0.0
54.90%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
4.40%,4.40,1,1,4,4.40,NUM,CD,nummod,d.dd,0.0
4.40%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
170.19%,170.19,1,1,6,170.19,NUM,CD,nummod,ddd.dd,0.0
170.19%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
4.54%,4.54,1,1,4,4.54,NUM,CD,nummod,d.dd,0.0
4.54%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
6.13%,6.13,1,1,4,6.13,NUM,CD,nummod,d.dd,0.0
6.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-55.45%,-55.45,1,1,6,-55.45,ADV,RB,ROOT,-dd.dd,0.0
-55.45%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-45.12%,-45.12,1,1,6,-45.12,VERB,VBP,ROOT,-dd.dd,0.0
-45.12%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-15.74%,-15.74,1,2,6,-15.74,PUNCT,NFP,ROOT,-dd.dd,0.0
-15.74%,%,1,2,1,%,INTJ,UH,intj,%,0.0
759.42%,759.42,1,1,6,759.42,NUM,CD,nummod,ddd.dd,0.0
759.42%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
229.11%,229.11,1,1,6,229.11,NUM,CD,nummod,ddd.dd,0.0
229.11%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-2.13%,-2.13,1,1,5,-2.13,NUM,CD,ROOT,-d.dd,0.0
-2.13%,%,1,1,1,%,NOUN,NN,intj,%,0.0
17.88%,17.88,1,1,5,17.88,NUM,CD,nummod,dd.dd,0.0
17.88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-64.95%,-64.95,1,1,6,-64.95,NUM,CD,ROOT,-dd.dd,0.0
-64.95%,%,1,1,1,%,NOUN,NN,intj,%,0.0
17.37%,17.37,1,1,5,17.37,NUM,CD,nummod,dd.dd,0.0
17.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.14%,45.14,1,1,5,45.14,NUM,CD,nummod,dd.dd,0.0
45.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.87%,-8.87,1,1,5,-8.87,NUM,CD,nummod,-d.dd,0.0
-8.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-5.36%,-5.36,1,1,5,-5.36,NUM,CD,nummod,-d.dd,0.0
-5.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-10.12%,-10.12,1,1,6,-10.12,VERB,VBP,ROOT,-dd.dd,0.0
-10.12%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-1.25%,-1.25,1,1,5,-1.25,NUM,CD,nummod,-d.dd,0.0
-1.25%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
2.15%,2.15,1,1,4,2.15,NUM,CD,nummod,d.dd,0.0
2.15%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-63.47%,-63.47,1,1,6,-63.47,VERB,VBP,ROOT,-dd.dd,0.0
-63.47%,%,1,1,1,%,INTJ,UH,intj,%,0.0
517.24%,517.24,1,1,6,517.24,NUM,CD,nummod,ddd.dd,0.0
517.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.27%,-8.27,1,1,5,-8.27,NUM,CD,nummod,-d.dd,0.0
-8.27%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-25.99%,-25.99,1,1,6,-25.99,PUNCT,NFP,ROOT,-dd.dd,0.0
-25.99%,%,1,1,1,%,INTJ,UH,intj,%,0.0
10.58%,10.58,1,1,5,10.58,NUM,CD,nummod,dd.dd,0.0
10.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
36.53%,36.53,1,1,5,36.53,NUM,CD,nummod,dd.dd,0.0
36.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-28.56%,-28.56,1,1,6,-28.56,PUNCT,``,ROOT,-dd.dd,0.0
-28.56%,%,1,1,1,%,NOUN,NN,intj,%,0.0
239.10%,239.10,1,1,6,239.10,NUM,CD,nummod,ddd.dd,0.0
239.10%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
56.73%,56.73,1,1,5,56.73,NUM,CD,nummod,dd.dd,0.0
56.73%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
14.19%,14.19,1,1,5,14.19,NUM,CD,nummod,dd.dd,0.0
14.19%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
8.29%,8.29,1,1,4,8.29,NUM,CD,nummod,d.dd,0.0
8.29%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
20.54%,20.54,1,1,5,20.54,NUM,CD,nummod,dd.dd,0.0
20.54%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
25.63%,25.63,1,1,5,25.63,NUM,CD,nummod,dd.dd,0.0
25.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.35%,-8.35,1,1,5,-8.35,NUM,CD,nummod,-d.dd,0.0
-8.35%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0.28%,0.28,1,1,4,0.28,NUM,CD,nummod,d.dd,0.0
0.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-6.84%,-6.84,1,1,5,-6.84,NUM,CD,nummod,-d.dd,0.0
-6.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
66.45%,66.45,1,1,5,66.45,NUM,CD,nummod,dd.dd,0.0
66.45%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-27.31%,-27.31,1,1,6,-27.31,NUM,CD,ROOT,-dd.dd,0.0
-27.31%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-5.02%,-5.02,1,1,5,-5.02,NUM,CD,nummod,-d.dd,0.0
-5.02%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
204.96%,204.96,1,1,6,204.96,NUM,CD,nummod,ddd.dd,0.0
204.96%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-56.50%,-56.50,1,1,6,-56.50,PUNCT,.,ROOT,-dd.dd,0.0
-56.50%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-12.78%,-12.78,1,1,6,-12.78,PUNCT,NFP,ROOT,-dd.dd,0.0
-12.78%,%,1,1,1,%,INTJ,UH,intj,%,0.0
70.73%,70.73,1,1,5,70.73,NUM,CD,nummod,dd.dd,0.0
70.73%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-34.95%,-34.95,1,1,6,-34.95,PUNCT,.,ROOT,-dd.dd,0.0
-34.95%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-65.27%,-65.27,1,1,6,-65.27,PROPN,NNP,ROOT,-dd.dd,0.0
-65.27%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-22.34%,-22.34,1,1,6,-22.34,PUNCT,``,punct,-dd.dd,0.0
-22.34%,%,1,1,1,%,INTJ,UH,ROOT,%,0.0
-45.52%,-45.52,1,1,6,-45.52,PUNCT,NFP,ROOT,-dd.dd,0.0
-45.52%,%,1,1,1,%,NOUN,NN,intj,%,0.0
4.79%,4.79,1,1,4,4.79,NUM,CD,nummod,d.dd,0.0
4.79%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-2.41%,-2.41,1,1,5,-2.41,NUM,CD,nummod,-d.dd,0.0
