Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
35.22%,35.22,1,1,5,35.22,NUM,CD,nummod,dd.dd,0.0
35.22%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.21%,48.21,1,1,5,48.21,NUM,CD,nummod,dd.dd,0.0
48.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
39.04%,39.04,1,1,5,39.04,NUM,CD,nummod,dd.dd,0.0
39.04%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
31.63%,31.63,1,1,5,31.63,NUM,CD,nummod,dd.dd,0.0
31.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.49%,49.49,1,1,5,49.49,NUM,CD,nummod,dd.dd,0.0
49.49%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.78%,59.78,1,1,5,59.78,NUM,CD,nummod,dd.dd,0.0
59.78%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
63.61%,63.61,1,1,5,63.61,NUM,CD,nummod,dd.dd,0.0
63.61%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
68.50%,68.50,1,1,5,68.50,NUM,CD,nummod,dd.dd,0.0
68.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.11%,59.11,1,1,5,59.11,NUM,CD,nummod,dd.dd,0.0
59.11%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
79.24%,79.24,1,1,5,79.24,NUM,CD,nummod,dd.dd,0.0
79.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
50.86%,50.86,1,1,5,50.86,NUM,CD,nummod,dd.dd,0.0
50.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
38.38%,38.38,1,1,5,38.38,NUM,CD,nummod,dd.dd,0.0
38.38%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
50.38%,50.38,1,1,5,50.38,NUM,CD,nummod,dd.dd,0.0
50.38%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
35.21%,35.21,1,1,5,35.21,NUM,CD,nummod,dd.dd,0.0
35.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.44%,49.44,1,1,5,49.44,NUM,CD,nummod,dd.dd,0.0
49.44%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.16%,45.16,1,2,5,45.16,NUM,CD,nummod,dd.dd,0.0
45.16%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
67.99%,67.99,1,2,5,67.99,NUM,CD,nummod,dd.dd,0.0
67.99%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
62.03%,62.03,1,1,5,62.03,NUM,CD,nummod,dd.dd,0.0
62.03%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
43.62%,43.62,1,2,5,43.62,NUM,CD,nummod,dd.dd,0.0
43.62%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
58.63%,58.63,1,1,5,58.63,NUM,CD,nummod,dd.dd,0.0
58.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
57.02%,57.02,1,1,5,57.02,NUM,CD,nummod,dd.dd,0.0
57.02%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
97.81%,97.81,1,1,5,97.81,NUM,CD,nummod,dd.dd,0.0
97.81%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.03%,48.03,1,2,5,48.03,NUM,CD,nummod,dd.dd,0.0
48.03%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
40.62%,40.62,1,2,5,40.62,NUM,CD,nummod,dd.dd,0.0
40.62%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
53.62%,53.62,1,2,5,53.62,NUM,CD,nummod,dd.dd,0.0
53.62%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
31.41%,31.41,1,1,5,31.41,NUM,CD,nummod,dd.dd,0.0
31.41%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
63.35%,63.35,1,1,5,63.35,NUM,CD,nummod,dd.dd,0.0
63.35%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.32%,49.32,1,1,5,49.32,NUM,CD,nummod,dd.dd,0.0
49.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.06%,45.06,1,1,5,45.06,NUM,CD,nummod,dd.dd,0.0
45.06%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
42.23%,42.23,1,1,5,42.23,NUM,CD,nummod,dd.dd,0.0
42.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
58.69%,58.69,1,4,5,58.69,NUM,CD,nummod,dd.dd,0.0
58.69%,%,1,4,1,%,NOUN,NN,ROOT,%,0.0
36.60%,36.60,1,1,5,36.60,NUM,CD,nummod,dd.dd,0.0
36.60%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.30%,51.30,1,2,5,51.30,NUM,CD,nummod,dd.dd,0.0
51.30%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
65.12%,65.12,1,1,5,65.12,NUM,CD,nummod,dd.dd,0.0
65.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
46.77%,46.77,1,1,5,46.77,NUM,CD,nummod,dd.dd,0.0
46.77%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.16%,62.16,1,1,5,62.16,NUM,CD,nummod,dd.dd,0.0
62.16%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.93%,59.93,1,1,5,59.93,NUM,CD,nummod,dd.dd,0.0
59.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.05%,62.05,1,1,5,62.05,NUM,CD,nummod,dd.dd,0.0
62.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
50.53%,50.53,1,1,5,50.53,NUM,CD,nummod,dd.dd,0.0
50.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.72%,41.72,1,1,5,41.72,NUM,CD,nummod,dd.dd,0.0
41.72%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
58.29%,58.29,1,2,5,58.29,NUM,CD,nummod,dd.dd,0.0
58.29%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
58.39%,58.39,1,1,5,58.39,NUM,CD,nummod,dd.dd,0.0
58.39%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
40.02%,40.02,1,1,5,40.02,NUM,CD,nummod,dd.dd,0.0
40.02%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.37%,51.37,1,2,5,51.37,NUM,CD,nummod,dd.dd,0.0
51.37%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
54.84%,54.84,1,1,5,54.84,NUM,CD,nummod,dd.dd,0.0
54.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
65.79%,65.79,1,1,5,65.79,NUM,CD,nummod,dd.dd,0.0
65.79%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
43.75%,43.75,1,1,5,43.75,NUM,CD,nummod,dd.dd,0.0
43.75%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
47.65%,47.65,1,1,5,47.65,NUM,CD,nummod,dd.dd,0.0
47.65%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.84%,41.84,1,1,5,41.84,NUM,CD,nummod,dd.dd,0.0
41.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
32.70%,32.70,1,1,5,32.70,NUM,CD,nummod,dd.dd,0.0
32.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.40%,55.40,1,1,5,55.40,NUM,CD,nummod,dd.dd,0.0
55.40%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
63.69%,63.69,1,1,5,63.69,NUM,CD,nummod,dd.dd,0.0
63.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
33.46%,33.46,1,1,5,33.46,NUM,CD,nummod,dd.dd,0.0
33.46%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.60%,55.60,1,1,5,55.60,NUM,CD,nummod,dd.dd,0.0
55.60%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.07%,44.07,1,1,5,44.07,NUM,CD,nummod,dd.dd,0.0
44.07%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.06%,53.06,1,2,5,53.06,NUM,CD,nummod,dd.dd,0.0
53.06%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
49.51%,49.51,1,1,5,49.51,NUM,CD,nummod,dd.dd,0.0
49.51%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.55%,59.55,1,1,5,59.55,NUM,CD,nummod,dd.dd,0.0
59.55%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.97%,53.97,1,1,5,53.97,NUM,CD,nummod,dd.dd,0.0
53.97%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.42%,44.42,1,1,5,44.42,NUM,CD,nummod,dd.dd,0.0
44.42%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.46%,37.46,1,1,5,37.46,NUM,CD,nummod,dd.dd,0.0
37.46%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.67%,44.67,1,1,5,44.67,NUM,CD,nummod,dd.dd,0.0
44.67%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
46.01%,46.01,1,1,5,46.01,NUM,CD,nummod,dd.dd,0.0
46.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.13%,44.13,1,1,5,44.13,NUM,CD,nummod,dd.dd,0.0
44.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
71.16%,71.16,1,1,5,71.16,NUM,CD,nummod,dd.dd,0.0
71.16%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
34.21%,34.21,1,1,5,34.21,NUM,CD,nummod,dd.dd,0.0
34.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.64%,45.64,1,1,5,45.64,NUM,CD,nummod,dd.dd,0.0
45.64%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.25%,49.25,1,1,5,49.25,NUM,CD,nummod,dd.dd,0.0
49.25%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.24%,55.24,1,1,5,55.24,NUM,CD,nummod,dd.dd,0.0
55.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
31.20%,31.20,1,1,5,31.20,NUM,CD,nummod,dd.dd,0.0
31.20%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
54.11%,54.11,1,2,5,54.11,NUM,CD,nummod,dd.dd,0.0
54.11%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
45.80%,45.80,1,1,5,45.80,NUM,CD,nummod,dd.dd,0.0
45.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.52%,53.52,1,1,5,53.52,NUM,CD,nummod,dd.dd,0.0
53.52%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
40.95%,40.95,1,2,5,40.95,NUM,CD,nummod,dd.dd,0.0
40.95%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
46.53%,46.53,1,1,5,46.53,NUM,CD,nummod,dd.dd,0.0
46.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.33%,53.33,1,1,5,53.33,NUM,CD,nummod,dd.dd,0.0
53.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
88.14%,88.14,1,1,5,88.14,NUM,CD,nummod,dd.dd,0.0
88.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
36.46%,36.46,1,1,5,36.46,NUM,CD,nummod,dd.dd,0.0
36.46%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
33.09%,33.09,1,1,5,33.09,NUM,CD,nummod,dd.dd,0.0
33.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
42.39%,42.39,1,1,5,42.39,NUM,CD,nummod,dd.dd,0.0
42.39%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.68%,61.68,1,1,5,61.68,NUM,CD,nummod,dd.dd,0.0
61.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
39.32%,39.32,1,1,5,39.32,NUM,CD,nummod,dd.dd,0.0
39.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
21.56%,21.56,1,1,5,21.56,NUM,CD,nummod,dd.dd,0.0
21.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
46.71%,46.71,1,1,5,46.71,NUM,CD,nummod,dd.dd,0.0
46.71%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
75.15%,75.15,1,1,5,75.15,NUM,CD,nummod,dd.dd,0.0
75.15%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
34.08%,34.08,1,1,5,34.08,NUM,CD,nummod,dd.dd,0.0
34.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.69%,61.69,1,1,5,61.69,NUM,CD,nummod,dd.dd,0.0
61.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
43.39%,43.39,1,1,5,43.39,NUM,CD,nummod,dd.dd,0.0
43.39%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
83.69%,83.69,1,1,5,83.69,NUM,CD,nummod,dd.dd,0.0
83.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.34%,49.34,1,1,5,49.34,NUM,CD,nummod,dd.dd,0.0
49.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
57.39%,57.39,1,1,5,57.39,NUM,CD,nummod,dd.dd,0.0
57.39%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
67.39%,67.39,1,1,5,67.39,NUM,CD,nummod,dd.dd,0.0
67.39%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
64.59%,64.59,1,1,5,64.59,NUM,CD,nummod,dd.dd,0.0
64.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.41%,45.41,1,1,5,45.41,NUM,CD,nummod,dd.dd,0.0
45.41%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.15%,59.15,1,1,5,59.15,NUM,CD,nummod,dd.dd,0.0
59.15%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
42.78%,42.78,1,1,5,42.78,NUM,CD,nummod,dd.dd,0.0
42.78%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.36%,53.36,1,1,5,53.36,NUM,CD,nummod,dd.dd,0.0
53.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.85%,61.85,1,1,5,61.85,NUM,CD,nummod,dd.dd,0.0
61.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.60%,41.60,1,2,5,41.60,NUM,CD,nummod,dd.dd,0.0
41.60%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
50.21%,50.21,1,2,5,50.21,NUM,CD,nummod,dd.dd,0.0
50.21%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
47.58%,47.58,1,1,5,47.58,NUM,CD,nummod,dd.dd,0.0
47.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.81%,51.81,1,1,5,51.81,NUM,CD,nummod,dd.dd,0.0
51.81%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.24%,48.24,1,2,5,48.24,NUM,CD,nummod,dd.dd,0.0
48.24%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
51.17%,51.17,1,2,5,51.17,NUM,CD,nummod,dd.dd,0.0
51.17%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
28.71%,28.71,1,2,5,28.71,NUM,CD,nummod,dd.dd,0.0
28.71%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
54.29%,54.29,1,1,5,54.29,NUM,CD,nummod,dd.dd,0.0
54.29%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.97%,37.97,1,1,5,37.97,NUM,CD,nummod,dd.dd,0.0
37.97%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
47.30%,47.30,1,2,5,47.30,NUM,CD,nummod,dd.dd,0.0
47.30%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
51.19%,51.19,1,1,5,51.19,NUM,CD,nummod,dd.dd,0.0
51.19%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.59%,49.59,1,1,5,49.59,NUM,CD,nummod,dd.dd,0.0
49.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.93%,41.93,1,1,5,41.93,NUM,CD,nummod,dd.dd,0.0
41.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
42.03%,42.03,1,2,5,42.03,NUM,CD,nummod,dd.dd,0.0
42.03%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
37.58%,37.58,1,1,5,37.58,NUM,CD,nummod,dd.dd,0.0
37.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.88%,59.88,1,1,5,59.88,NUM,CD,nummod,dd.dd,0.0
59.88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.08%,55.08,1,1,5,55.08,NUM,CD,nummod,dd.dd,0.0
55.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.61%,61.61,1,1,5,61.61,NUM,CD,nummod,dd.dd,0.0
61.61%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
38.28%,38.28,1,1,5,38.28,NUM,CD,nummod,dd.dd,0.0
38.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
30.05%,30.05,1,1,5,30.05,NUM,CD,nummod,dd.dd,0.0
30.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
52.72%,52.72,1,1,5,52.72,NUM,CD,nummod,dd.dd,0.0
52.72%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
66.67%,66.67,1,3,5,66.67,NUM,CD,nummod,dd.dd,0.0
66.67%,%,1,3,1,%,NOUN,NN,ROOT,%,0.0
52.12%,52.12,1,1,5,52.12,NUM,CD,nummod,dd.dd,0.0
52.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
54.71%,54.71,1,1,5,54.71,NUM,CD,nummod,dd.dd,0.0
54.71%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.64%,51.64,1,1,5,51.64,NUM,CD,nummod,dd.dd,0.0
51.64%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
83.28%,83.28,1,1,5,83.28,NUM,CD,nummod,dd.dd,0.0
83.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.82%,59.82,1,1,5,59.82,NUM,CD,nummod,dd.dd,0.0
59.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
28.47%,28.47,1,2,5,28.47,NUM,CD,nummod,dd.dd,0.0
28.47%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
50.09%,50.09,1,1,5,50.09,NUM,CD,nummod,dd.dd,0.0
50.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.65%,62.65,1,1,5,62.65,NUM,CD,nummod,dd.dd,0.0
62.65%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
83.03%,83.03,1,1,5,83.03,NUM,CD,nummod,dd.dd,0.0
83.03%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
47.02%,47.02,1,1,5,47.02,NUM,CD,nummod,dd.dd,0.0
47.02%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
34.05%,34.05,1,1,5,34.05,NUM,CD,nummod,dd.dd,0.0
34.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
75.58%,75.58,1,2,5,75.58,NUM,CD,nummod,dd.dd,0.0
75.58%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
44.80%,44.80,1,1,5,44.80,NUM,CD,nummod,dd.dd,0.0
44.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
35.75%,35.75,1,1,5,35.75,NUM,CD,nummod,dd.dd,0.0
35.75%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.63%,45.63,1,1,5,45.63,NUM,CD,nummod,dd.dd,0.0
45.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.80%,48.80,1,1,5,48.80,NUM,CD,nummod,dd.dd,0.0
48.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.27%,44.27,1,1,5,44.27,NUM,CD,nummod,dd.dd,0.0
44.27%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.60%,49.60,1,1,5,49.60,NUM,CD,nummod,dd.dd,0.0
49.60%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.30%,45.30,1,1,5,45.30,NUM,CD,nummod,dd.dd,0.0
45.30%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.29%,53.29,1,1,5,53.29,NUM,CD,nummod,dd.dd,0.0
53.29%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.22%,41.22,1,3,5,41.22,NUM,CD,nummod,dd.dd,0.0
41.22%,%,1,3,1,%,NOUN,NN,ROOT,%,0.0
52.50%,52.50,1,1,5,52.50,NUM,CD,nummod,dd.dd,0.0
52.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
39.91%,39.91,1,1,5,39.91,NUM,CD,nummod,dd.dd,0.0
39.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
38.14%,38.14,1,1,5,38.14,NUM,CD,nummod,dd.dd,0.0
38.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.11%,44.11,1,2,5,44.11,NUM,CD,nummod,dd.dd,0.0
44.11%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
40.09%,40.09,1,1,5,40.09,NUM,CD,nummod,dd.dd,0.0
40.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
40.93%,40.93,1,1,5,40.93,NUM,CD,nummod,dd.dd,0.0
40.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
52.86%,52.86,1,1,5,52.86,NUM,CD,nummod,dd.dd,0.0
52.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.56%,49.56,1,1,5,49.56,NUM,CD,nummod,dd.dd,0.0
49.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.17%,44.17,1,1,5,44.17,NUM,CD,nummod,dd.dd,0.0
44.17%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.28%,51.28,1,1,5,51.28,NUM,CD,nummod,dd.dd,0.0
51.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.24%,44.24,1,1,5,44.24,NUM,CD,nummod,dd.dd,0.0
44.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.13%,37.13,1,2,5,37.13,NUM,CD,nummod,dd.dd,0.0
37.13%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
32.55%,32.55,1,1,5,32.55,NUM,CD,nummod,dd.dd,0.0
32.55%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.99%,51.99,1,1,5,51.99,NUM,CD,nummod,dd.dd,0.0
51.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.50%,53.50,1,1,5,53.50,NUM,CD,nummod,dd.dd,0.0
53.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.62%,48.62,1,1,5,48.62,NUM,CD,nummod,dd.dd,0.0
48.62%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.33%,41.33,1,1,5,41.33,NUM,CD,nummod,dd.dd,0.0
41.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
39.02%,39.02,1,1,5,39.02,NUM,CD,nummod,dd.dd,0.0
39.02%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
77.83%,77.83,1,1,5,77.83,NUM,CD,nummod,dd.dd,0.0
77.83%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
42.28%,42.28,1,1,5,42.28,NUM,CD,nummod,dd.dd,0.0
42.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
70.70%,70.70,1,1,5,70.70,NUM,CD,nummod,dd.dd,0.0
70.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.95%,55.95,1,2,5,55.95,NUM,CD,nummod,dd.dd,0.0
55.95%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
49.12%,49.12,1,1,5,49.12,NUM,CD,nummod,dd.dd,0.0
49.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.91%,59.91,1,1,5,59.91,NUM,CD,nummod,dd.dd,0.0
59.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
46.07%,46.07,1,1,5,46.07,NUM,CD,nummod,dd.dd,0.0
46.07%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.69%,55.69,1,1,5,55.69,NUM,CD,nummod,dd.dd,0.0
55.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
47.87%,47.87,1,1,5,47.87,NUM,CD,nummod,dd.dd,0.0
47.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
43.23%,43.23,1,1,5,43.23,NUM,CD,nummod,dd.dd,0.0
43.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
47.43%,47.43,1,1,5,47.43,NUM,CD,nummod,dd.dd,0.0
47.43%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
56.04%,56.04,1,1,5,56.04,NUM,CD,nummod,dd.dd,0.0
56.04%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
40.38%,40.38,1,1,5,40.38,NUM,CD,nummod,dd.dd,0.0
40.38%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
12.76%,12.76,1,1,5,12.76,NUM,CD,nummod,dd.dd,0.0
12.76%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
