Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
128.51%,128.51,1,1,6,128.51,NUM,CD,nummod,ddd.dd,0.0
128.51%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-78.99%,-78.99,1,1,6,-78.99,ADV,RB,ROOT,-dd.dd,0.0
-78.99%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-95.52%,-95.52,1,1,6,-95.52,ADJ,JJ,ROOT,-dd.dd,0.0
-95.52%,%,1,1,1,%,INTJ,UH,intj,%,0.0
8.31%,8.31,1,1,4,8.31,NUM,CD,nummod,d.dd,0.0
8.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.91%,3.91,1,1,4,3.91,NUM,CD,nummod,d.dd,0.0
3.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
17.87%,17.87,1,1,5,17.87,NUM,CD,nummod,dd.dd,0.0
17.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
70.73%,70.73,1,1,5,70.73,NUM,CD,nummod,dd.dd,0.0
70.73%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
28.85%,28.85,1,1,5,28.85,NUM,CD,nummod,dd.dd,0.0
28.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-20.55%,-20.55,1,1,6,-20.55,PUNCT,:,punct,-dd.dd,0.0
-20.55%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
35.94%,35.94,1,1,5,35.94,NUM,CD,nummod,dd.dd,0.0
35.94%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
77.23%,77.23,1,1,5,77.23,NUM,CD,nummod,dd.dd,0.0
77.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-72.32%,-72.32,1,1,6,-72.32,ADP,IN,ROOT,-dd.dd,0.0
-72.32%,%,1,1,1,%,NOUN,NN,intj,%,0.0
95.80%,95.80,1,1,5,95.80,NUM,CD,nummod,dd.dd,0.0
95.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
33.14%,33.14,1,1,5,33.14,NUM,CD,nummod,dd.dd,0.0
33.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
26.06%,26.06,1,1,5,26.06,NUM,CD,nummod,dd.dd,0.0
26.06%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
31.50%,31.50,1,1,5,31.50,NUM,CD,nummod,dd.dd,0.0
31.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
81.88%,81.88,1,1,5,81.88,NUM,CD,nummod,dd.dd,0.0
81.88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3591.55%,3591.55,1,1,7,3591.55,NUM,CD,nummod,dddd.dd,0.0
3591.55%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-92.22%,-92.22,1,1,6,-92.22,NOUN,NN,ROOT,-dd.dd,0.0
-92.22%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-63.51%,-63.51,1,1,6,-63.51,ADP,IN,ROOT,-dd.dd,0.0
-63.51%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-7.72%,-7.72,1,1,5,-7.72,NUM,CD,nummod,-d.dd,0.0
-7.72%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-39.37%,-39.37,1,1,6,-39.37,INTJ,UH,ROOT,-dd.dd,0.0
-39.37%,%,1,1,1,%,INTJ,UH,intj,%,0.0
100.98%,100.98,1,1,6,100.98,NUM,CD,nummod,ddd.dd,0.0
100.98%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
68.24%,68.24,1,1,5,68.24,NUM,CD,nummod,dd.dd,0.0
68.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
27.70%,27.70,1,1,5,27.70,NUM,CD,nummod,dd.dd,0.0
27.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
110.28%,110.28,1,1,6,110.28,NUM,CD,nummod,ddd.dd,0.0
110.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-27.52%,-27.52,1,1,6,-27.52,NOUN,NN,ROOT,-dd.dd,0.0
-27.52%,%,1,1,1,%,NOUN,NN,intj,%,0.0
174.77%,174.77,1,1,6,174.77,NUM,CD,nummod,ddd.dd,0.0
174.77%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
18.33%,18.33,1,1,5,18.33,NUM,CD,nummod,dd.dd,0.0
18.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-32.33%,-32.33,1,1,6,-32.33,NUM,CD,ROOT,-dd.dd,0.0
-32.33%,%,1,1,1,%,INTJ,UH,intj,%,0.0
82.31%,82.31,1,1,5,82.31,NUM,CD,nummod,dd.dd,0.0
82.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
77.80%,77.80,1,1,5,77.80,NUM,CD,nummod,dd.dd,0.0
77.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-54.31%,-54.31,1,1,6,-54.31,SYM,SYM,ROOT,-dd.dd,0.0
-54.31%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-51.30%,-51.30,1,1,6,-51.30,INTJ,UH,ROOT,-dd.dd,0.0
-51.30%,%,1,1,1,%,INTJ,UH,intj,%,0.0
11.38%,11.38,1,1,5,11.38,NUM,CD,nummod,dd.dd,0.0
11.38%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
26.53%,26.53,1,1,5,26.53,NUM,CD,nummod,dd.dd,0.0
26.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-49.97%,-49.97,1,1,6,-49.97,VERB,VBP,ROOT,-dd.dd,0.0
-49.97%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-31.10%,-31.10,1,1,6,-31.10,VERB,VBP,ROOT,-dd.dd,0.0
-31.10%,%,1,1,1,%,INTJ,UH,intj,%,0.0
64.36%,64.36,1,1,5,64.36,NUM,CD,nummod,dd.dd,0.0
64.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-43.36%,-43.36,1,1,6,-43.36,PUNCT,NFP,ROOT,-dd.dd,0.0
-43.36%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-10.43%,-10.43,1,1,6,-10.43,INTJ,UH,ROOT,-dd.dd,0.0
-10.43%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-97.75%,-97.75,1,1,6,-97.75,NUM,CD,ROOT,-dd.dd,0.0
-97.75%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-39.15%,-39.15,1,1,6,-39.15,PUNCT,NFP,ROOT,-dd.dd,0.0
-39.15%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-51.99%,-51.99,1,1,6,-51.99,PUNCT,NFP,ROOT,-dd.dd,0.0
-51.99%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-12.15%,-12.15,1,1,6,-12.15,PUNCT,:,ROOT,-dd.dd,0.0
-12.15%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-70.50%,-70.50,1,1,6,-70.50,PUNCT,NFP,ROOT,-dd.dd,0.0
-70.50%,%,1,1,1,%,INTJ,UH,intj,%,0.0
250.44%,250.44,1,1,6,250.44,NUM,CD,nummod,ddd.dd,0.0
250.44%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
248.55%,248.55,1,1,6,248.55,NUM,CD,nummod,ddd.dd,0.0
248.55%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
63.58%,63.58,1,1,5,63.58,NUM,CD,nummod,dd.dd,0.0
63.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
29.50%,29.50,1,1,5,29.50,NUM,CD,nummod,dd.dd,0.0
29.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-70.61%,-70.61,1,1,6,-70.61,NUM,CD,ROOT,-dd.dd,0.0
-70.61%,%,1,1,1,%,INTJ,UH,intj,%,0.0
33.07%,33.07,1,1,5,33.07,NUM,CD,nummod,dd.dd,0.0
33.07%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
23.07%,23.07,1,1,5,23.07,NUM,CD,nummod,dd.dd,0.0
23.07%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
574.74%,574.74,1,1,6,574.74,NUM,CD,nummod,ddd.dd,0.0
574.74%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
115.59%,115.59,1,1,6,115.59,NUM,CD,nummod,ddd.dd,0.0
115.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
68.19%,68.19,1,1,5,68.19,NUM,CD,nummod,dd.dd,0.0
68.19%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-39.35%,-39.35,1,1,6,-39.35,NOUN,NN,ROOT,-dd.dd,0.0
-39.35%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-37.03%,-37.03,1,1,6,-37.03,NOUN,NN,ROOT,-dd.dd,0.0
-37.03%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-47.88%,-47.88,1,1,6,-47.88,VERB,VBP,ROOT,-dd.dd,0.0
-47.88%,%,1,1,1,%,INTJ,UH,intj,%,0.0
47.42%,47.42,1,1,5,47.42,NUM,CD,nummod,dd.dd,0.0
47.42%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-93.74%,-93.74,1,1,6,-93.74,NOUN,NN,ROOT,-dd.dd,0.0
-93.74%,%,1,1,1,%,NOUN,NN,intj,%,0.0
439.78%,439.78,1,1,6,439.78,NUM,CD,nummod,ddd.dd,0.0
439.78%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
140.55%,140.55,1,1,6,140.55,NUM,CD,nummod,ddd.dd,0.0
140.55%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
72.13%,72.13,1,1,5,72.13,NUM,CD,nummod,dd.dd,0.0
72.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-39.83%,-39.83,1,1,6,-39.83,NUM,CD,ROOT,-dd.dd,0.0
-39.83%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-31.94%,-31.94,1,1,6,-31.94,VERB,VBP,ROOT,-dd.dd,0.0
-31.94%,%,1,1,1,%,INTJ,UH,intj,%,0.0
27.38%,27.38,1,1,5,27.38,NUM,CD,nummod,dd.dd,0.0
27.38%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
358.95%,358.95,1,1,6,358.95,NUM,CD,nummod,ddd.dd,0.0
358.95%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.64%,-8.64,1,1,5,-8.64,NUM,CD,nummod,-d.dd,0.0
-8.64%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1.45%,1.45,1,1,4,1.45,NUM,CD,nummod,d.dd,0.0
1.45%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-52.89%,-52.89,1,1,6,-52.89,PUNCT,NFP,ROOT,-dd.dd,0.0
-52.89%,%,1,1,1,%,NOUN,NN,intj,%,0.0
295.89%,295.89,1,1,6,295.89,NUM,CD,nummod,ddd.dd,0.0
295.89%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
205.67%,205.67,1,1,6,205.67,NUM,CD,nummod,ddd.dd,0.0
205.67%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-94.65%,-94.65,1,1,6,-94.65,PUNCT,-RRB-,punct,-dd.dd,0.0
-94.65%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-79.01%,-79.01,1,1,6,-79.01,PUNCT,NFP,ROOT,-dd.dd,0.0
-79.01%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-12.64%,-12.64,1,1,6,-12.64,INTJ,UH,ROOT,-dd.dd,0.0
-12.64%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-17.31%,-17.31,1,1,6,-17.31,PUNCT,NFP,punct,-dd.dd,0.0
-17.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-4.05%,-4.05,1,1,5,-4.05,NUM,CD,nummod,-d.dd,0.0
-4.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-52.55%,-52.55,1,1,6,-52.55,PUNCT,-LRB-,ROOT,-dd.dd,0.0
-52.55%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-47.94%,-47.94,1,1,6,-47.94,VERB,VBP,ROOT,-dd.dd,0.0
-47.94%,%,1,1,1,%,NOUN,NN,intj,%,0.0
168.22%,168.22,1,1,6,168.22,NUM,CD,nummod,ddd.dd,0.0
168.22%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
73.77%,73.77,1,1,5,73.77,NUM,CD,nummod,dd.dd,0.0
73.77%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.22%,37.22,1,1,5,37.22,NUM,CD,nummod,dd.dd,0.0
37.22%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
26.66%,26.66,1,1,5,26.66,NUM,CD,nummod,dd.dd,0.0
26.66%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-59.17%,-59.17,1,1,6,-59.17,NUM,CD,ROOT,-dd.dd,0.0
-59.17%,%,1,1,1,%,INTJ,UH,intj,%,0.0
18.19%,18.19,1,1,5,18.19,NUM,CD,nummod,dd.dd,0.0
18.19%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-80.16%,-80.16,1,1,6,-80.16,PUNCT,NFP,ROOT,-dd.dd,0.0
-80.16%,%,1,1,1,%,INTJ,UH,intj,%,0.0
4.91%,4.91,1,1,4,4.91,NUM,CD,nummod,d.dd,0.0
4.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-64.46%,-64.46,1,1,6,-64.46,NUM,CD,ROOT,-dd.dd,0.0
-64.46%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-30.15%,-30.15,1,1,6,-30.15,NUM,CD,ROOT,-dd.dd,0.0
-30.15%,%,1,1,1,%,NOUN,NN,intj,%,0.0
2.13%,2.13,1,1,4,2.13,NUM,CD,nummod,d.dd,0.0
2.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-59.29%,-59.29,1,1,6,-59.29,NUM,CD,ROOT,-dd.dd,0.0
-59.29%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-60.70%,-60.70,1,1,6,-60.70,NUM,CD,ROOT,-dd.dd,0.0
-60.70%,%,1,1,1,%,NOUN,NN,intj,%,0.0
79.94%,79.94,1,1,5,79.94,NUM,CD,nummod,dd.dd,0.0
79.94%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
5.67%,5.67,1,1,4,5.67,NUM,CD,nummod,d.dd,0.0
5.67%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-15.82%,-15.82,1,1,6,-15.82,PUNCT,.,punct,-dd.dd,0.0
-15.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
33.86%,33.86,1,1,5,33.86,NUM,CD,nummod,dd.dd,0.0
33.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-45.63%,-45.63,1,1,6,-45.63,ADV,RB,ROOT,-dd.dd,0.0
-45.63%,%,1,1,1,%,INTJ,UH,intj,%,0.0
94.36%,94.36,1,1,5,94.36,NUM,CD,nummod,dd.dd,0.0
94.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
57.31%,57.31,1,1,5,57.31,NUM,CD,nummod,dd.dd,0.0
57.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
4.68%,4.68,1,1,4,4.68,NUM,CD,nummod,d.dd,0.0
4.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1379.08%,1379.08,1,1,7,1379.08,NUM,CD,nummod,dddd.dd,0.0
1379.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-65.86%,-65.86,1,1,6,-65.86,PUNCT,NFP,ROOT,-dd.dd,0.0
-65.86%,%,1,1,1,%,INTJ,UH,intj,%,0.0
44.90%,44.90,1,1,5,44.90,NUM,CD,nummod,dd.dd,0.0
44.90%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.88%,61.88,1,1,5,61.88,NUM,CD,nummod,dd.dd,0.0
61.88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
36.25%,36.25,1,1,5,36.25,NUM,CD,nummod,dd.dd,0.0
36.25%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-10.90%,-10.90,1,1,6,-10.90,NUM,CD,ROOT,-dd.dd,0.0
-10.90%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-65.54%,-65.54,1,1,6,-65.54,PUNCT,NFP,ROOT,-dd.dd,0.0
-65.54%,%,1,1,1,%,NOUN,NN,intj,%,0.0
899%,899,1,1,3,899,NUM,CD,nummod,ddd,0.0
899%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-35.21%,-35.21,1,1,6,-35.21,VERB,VBP,ROOT,-dd.dd,0.0
-35.21%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-48.22%,-48.22,1,1,6,-48.22,VERB,VBP,ROOT,-dd.dd,0.0
-48.22%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-86.25%,-86.25,1,1,6,-86.25,NUM,CD,ROOT,-dd.dd,0.0
-86.25%,%,1,1,1,%,INTJ,UH,intj,%,0.0
161.08%,161.08,1,1,6,161.08,NUM,CD,nummod,ddd.dd,0.0
161.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-21.07%,-21.07,1,1,6,-21.07,PUNCT,NFP,ROOT,-dd.dd,0.0
-21.07%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-41.84%,-41.84,1,1,6,-41.84,PUNCT,.,ROOT,-dd.dd,0.0
-41.84%,%,1,1,1,%,NOUN,NN,intj,%,0.0
146.19%,146.19,1,1,6,146.19,NUM,CD,nummod,ddd.dd,0.0
146.19%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
31.90%,31.90,1,1,5,31.90,NUM,CD,nummod,dd.dd,0.0
31.90%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
10.58%,10.58,1,1,5,10.58,NUM,CD,nummod,dd.dd,0.0
10.58%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-26.79%,-26.79,1,1,6,-26.79,NOUN,NNS,ROOT,-dd.dd,0.0
-26.79%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-85.71%,-85.71,1,1,6,-85.71,PUNCT,.,punct,-dd.dd,0.0
-85.71%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1437.48%,1437.48,1,1,7,1437.48,NUM,CD,nummod,dddd.dd,0.0
1437.48%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-52.46%,-52.46,1,1,6,-52.46,NUM,CD,ROOT,-dd.dd,0.0
-52.46%,%,1,1,1,%,NOUN,NN,intj,%,0.0
508.51%,508.51,1,1,6,508.51,NUM,CD,nummod,ddd.dd,0.0
508.51%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
93.56%,93.56,1,1,5,93.56,NUM,CD,nummod,dd.dd,0.0
93.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
129.57%,129.57,1,1,6,129.57,NUM,CD,nummod,ddd.dd,0.0
129.57%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-54.46%,-54.46,1,1,6,-54.46,NUM,CD,ROOT,-dd.dd,0.0
-54.46%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-84.03%,-84.03,1,1,6,-84.03,INTJ,UH,ROOT,-dd.dd,0.0
-84.03%,%,1,1,1,%,INTJ,UH,intj,%,0.0
549.39%,549.39,1,1,6,549.39,NUM,CD,nummod,ddd.dd,0.0
549.39%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
60.97%,60.97,1,1,5,60.97,NUM,CD,nummod,dd.dd,0.0
60.97%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.28%,3.28,1,1,4,3.28,NUM,CD,nummod,d.dd,0.0
3.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.96%,3.96,1,1,4,3.96,NUM,CD,nummod,d.dd,0.0
3.96%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
336.87%,336.87,1,1,6,336.87,NUM,CD,nummod,ddd.dd,0.0
336.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
57.14%,57.14,1,1,5,57.14,NUM,CD,nummod,dd.dd,0.0
57.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-20.97%,-20.97,1,1,6,-20.97,PUNCT,:,punct,-dd.dd,0.0
-20.97%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
13297.37%,13297.37,1,1,8,13297.37,NUM,CD,nummod,dddd.dd,0.0
13297.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.23%,62.23,1,1,5,62.23,NUM,CD,nummod,dd.dd,0.0
62.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
84.28%,84.28,1,1,5,84.28,NUM,CD,nummod,dd.dd,0.0
84.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.18%,48.18,1,1,5,48.18,NUM,CD,nummod,dd.dd,0.0
48.18%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
295.80%,295.80,1,1,6,295.80,NUM,CD,nummod,ddd.dd,0.0
295.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
40.94%,40.94,1,1,5,40.94,NUM,CD,nummod,dd.dd,0.0
40.94%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1.34%,1.34,1,1,4,1.34,NUM,CD,nummod,d.dd,0.0
1.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
