Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
-29.41%,-29.41,1,1,6,-29.41,NUM,CD,ROOT,-dd.dd,0.0
-29.41%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-2.84%,-2.84,1,1,5,-2.84,NUM,CD,nummod,-d.dd,0.0
-2.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
78.81%,78.81,1,1,5,78.81,NUM,CD,nummod,dd.dd,0.0
78.81%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-4.31%,-4.31,1,1,5,-4.31,NUM,CD,nummod,-d.dd,0.0
-4.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.03%,61.03,1,1,5,61.03,NUM,CD,nummod,dd.dd,0.0
61.03%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.35%,3.35,1,1,4,3.35,NUM,CD,nummod,d.dd,0.0
3.35%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
88.09%,88.09,1,1,5,88.09,NUM,CD,nummod,dd.dd,0.0
88.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
36.76%,36.76,1,1,5,36.76,NUM,CD,nummod,dd.dd,0.0
36.76%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
4.17%,4.17,1,1,4,4.17,NUM,CD,nummod,d.dd,0.0
4.17%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.04%,49.04,1,1,5,49.04,NUM,CD,nummod,dd.dd,0.0
49.04%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.17%,51.17,1,1,5,51.17,NUM,CD,nummod,dd.dd,0.0
51.17%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-20.35%,-20.35,1,1,6,-20.35,VERB,VBP,ROOT,-dd.dd,0.0
-20.35%,%,1,1,1,%,INTJ,UH,intj,%,0.0
5.34%,5.34,1,1,4,5.34,NUM,CD,nummod,d.dd,0.0
5.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
16.86%,16.86,1,1,5,16.86,NUM,CD,nummod,dd.dd,0.0
16.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.35%,-8.35,1,1,5,-8.35,NUM,CD,nummod,-d.dd,0.0
-8.35%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
39.65%,39.65,1,1,5,39.65,NUM,CD,nummod,dd.dd,0.0
39.65%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-28.66%,-28.66,1,1,6,-28.66,PUNCT,NFP,ROOT,-dd.dd,0.0
-28.66%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-13.86%,-13.86,1,1,6,-13.86,VERB,VBP,ROOT,-dd.dd,0.0
-13.86%,%,1,1,1,%,NOUN,NN,intj,%,0.0
3.59%,3.59,1,1,4,3.59,NUM,CD,nummod,d.dd,0.0
3.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-64.60%,-64.60,1,1,6,-64.60,NUM,CD,ROOT,-dd.dd,0.0
-64.60%,%,1,1,1,%,NOUN,NN,intj,%,0.0
94.83%,94.83,1,1,5,94.83,NUM,CD,nummod,dd.dd,0.0
94.83%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-9.32%,-9.32,1,1,5,-9.32,NUM,CD,nummod,-d.dd,0.0
-9.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-5.84%,-5.84,1,1,5,-5.84,NUM,CD,nummod,-d.dd,0.0
-5.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.86%,-8.86,1,1,5,-8.86,NUM,CD,nummod,-d.dd,0.0
-8.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
9.44%,9.44,1,1,4,9.44,NUM,CD,nummod,d.dd,0.0
9.44%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
11.20%,11.20,1,1,5,11.20,NUM,CD,nummod,dd.dd,0.0
11.20%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
103.50%,103.50,1,1,6,103.50,NUM,CD,nummod,ddd.dd,0.0
103.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-50.47%,-50.47,1,1,6,-50.47,PUNCT,:,ROOT,-dd.dd,0.0
-50.47%,%,1,1,1,%,NOUN,NN,intj,%,0.0
33.93%,33.93,1,1,5,33.93,NUM,CD,nummod,dd.dd,0.0
33.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.28%,44.28,1,1,5,44.28,NUM,CD,nummod,dd.dd,0.0
44.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
96.72%,96.72,1,1,5,96.72,NUM,CD,nummod,dd.dd,0.0
96.72%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
12.86%,12.86,1,1,5,12.86,NUM,CD,nummod,dd.dd,0.0
12.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.09%,37.09,1,1,5,37.09,NUM,CD,nummod,dd.dd,0.0
37.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-13.20%,-13.20,1,1,6,-13.20,PUNCT,NFP,ROOT,-dd.dd,0.0
-13.20%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-10.48%,-10.48,1,1,6,-10.48,PUNCT,``,ROOT,-dd.dd,0.0
-10.48%,%,1,1,1,%,INTJ,UH,intj,%,0.0
15.49%,15.49,1,1,5,15.49,NUM,CD,nummod,dd.dd,0.0
15.49%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
94.93%,94.93,1,1,5,94.93,NUM,CD,nummod,dd.dd,0.0
94.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-79.83%,-79.83,1,1,6,-79.83,PUNCT,``,ROOT,-dd.dd,0.0
-79.83%,%,1,1,1,%,INTJ,UH,intj,%,0.0
16.23%,16.23,1,1,5,16.23,NUM,CD,nummod,dd.dd,0.0
16.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-39.17%,-39.17,1,1,6,-39.17,NUM,CD,ROOT,-dd.dd,0.0
-39.17%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-32.36%,-32.36,1,1,6,-32.36,PUNCT,NFP,ROOT,-dd.dd,0.0
-32.36%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-33.57%,-33.57,1,1,6,-33.57,INTJ,UH,ROOT,-dd.dd,0.0
-33.57%,%,1,1,1,%,INTJ,UH,intj,%,0.0
64.17%,64.17,1,1,5,64.17,NUM,CD,nummod,dd.dd,0.0
64.17%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
66.99%,66.99,1,1,5,66.99,NUM,CD,nummod,dd.dd,0.0
66.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-47.78%,-47.78,1,1,6,-47.78,PUNCT,-LRB-,ROOT,-dd.dd,0.0
-47.78%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-19.25%,-19.25,1,1,6,-19.25,NUM,CD,ROOT,-dd.dd,0.0
-19.25%,%,1,1,1,%,NOUN,NN,intj,%,0.0
2.26%,2.26,1,1,4,2.26,NUM,CD,nummod,d.dd,0.0
2.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
2.15%,2.15,1,1,4,2.15,NUM,CD,nummod,d.dd,0.0
2.15%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-54.48%,-54.48,1,1,6,-54.48,PUNCT,``,ROOT,-dd.dd,0.0
-54.48%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-11.90%,-11.90,1,1,6,-11.90,PUNCT,``,ROOT,-dd.dd,0.0
-11.90%,%,1,1,1,%,NOUN,NN,intj,%,0.0
20.63%,20.63,1,1,5,20.63,NUM,CD,nummod,dd.dd,0.0
20.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-82.25%,-82.25,1,1,6,-82.25,NOUN,NN,ROOT,-dd.dd,0.0
-82.25%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-25.19%,-25.19,1,1,6,-25.19,PUNCT,:,ROOT,-dd.dd,0.0
-25.19%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-18.91%,-18.91,1,1,6,-18.91,X,XX,ROOT,-dd.dd,0.0
-18.91%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-10.23%,-10.23,1,1,6,-10.23,PUNCT,NFP,ROOT,-dd.dd,0.0
-10.23%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-53.53%,-53.53,1,1,6,-53.53,PUNCT,:,ROOT,-dd.dd,0.0
-53.53%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-12.13%,-12.13,1,1,6,-12.13,PUNCT,.,ROOT,-dd.dd,0.0
-12.13%,%,1,1,1,%,INTJ,UH,intj,%,0.0
4.68%,4.68,1,1,4,4.68,NUM,CD,nummod,d.dd,0.0
4.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
29.37%,29.37,1,1,5,29.37,NUM,CD,nummod,dd.dd,0.0
29.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
215.91%,215.91,1,1,6,215.91,NUM,CD,nummod,ddd.dd,0.0
215.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
31.84%,31.84,1,1,5,31.84,NUM,CD,nummod,dd.dd,0.0
31.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
101.83%,101.83,1,1,6,101.83,NUM,CD,nummod,ddd.dd,0.0
101.83%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-1.18%,-1.18,1,1,5,-1.18,NUM,CD,nummod,-d.dd,0.0
-1.18%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
54.86%,54.86,1,1,5,54.86,NUM,CD,nummod,dd.dd,0.0
54.86%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
30.98%,30.98,1,1,5,30.98,NUM,CD,nummod,dd.dd,0.0
30.98%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
19.42%,19.42,1,1,5,19.42,NUM,CD,nummod,dd.dd,0.0
19.42%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
10%,10,1,1,2,10,NUM,CD,nummod,dd,0.0
10%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-45.87%,-45.87,1,1,6,-45.87,PUNCT,-LRB-,ROOT,-dd.dd,0.0
-45.87%,%,1,1,1,%,INTJ,UH,intj,%,0.0
83.05%,83.05,1,1,5,83.05,NUM,CD,nummod,dd.dd,0.0
83.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
227.02%,227.02,1,1,6,227.02,NUM,CD,nummod,ddd.dd,0.0
227.02%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-32.10%,-32.10,1,1,6,-32.10,NUM,CD,ROOT,-dd.dd,0.0
-32.10%,%,1,1,1,%,INTJ,UH,intj,%,0.0
21.70%,21.70,1,1,5,21.70,NUM,CD,nummod,dd.dd,0.0
21.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-50.14%,-50.14,1,1,6,-50.14,NUM,CD,ROOT,-dd.dd,0.0
-50.14%,%,1,1,1,%,INTJ,UH,intj,%,0.0
12.89%,12.89,1,1,5,12.89,NUM,CD,nummod,dd.dd,0.0
12.89%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-20.51%,-20.51,1,1,6,-20.51,ADJ,JJ,ROOT,-dd.dd,0.0
-20.51%,%,1,1,1,%,NOUN,NN,intj,%,0.0
23.28%,23.28,1,1,5,23.28,NUM,CD,nummod,dd.dd,0.0
23.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
133.03%,133.03,1,1,6,133.03,NUM,CD,nummod,ddd.dd,0.0
133.03%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-5.39%,-5.39,1,1,5,-5.39,NUM,CD,ROOT,-d.dd,0.0
-5.39%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-1.45%,-1.45,1,1,5,-1.45,NUM,CD,ROOT,-d.dd,0.0
-1.45%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-32.63%,-32.63,1,1,6,-32.63,ADV,RB,ROOT,-dd.dd,0.0
-32.63%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-42.17%,-42.17,1,1,6,-42.17,VERB,VBP,ROOT,-dd.dd,0.0
-42.17%,%,1,1,1,%,INTJ,UH,intj,%,0.0
54.22%,54.22,1,1,5,54.22,NUM,CD,nummod,dd.dd,0.0
54.22%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.45%,37.45,1,1,5,37.45,NUM,CD,nummod,dd.dd,0.0
37.45%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-34.68%,-34.68,1,1,6,-34.68,PUNCT,NFP,punct,-dd.dd,0.0
-34.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-31.51%,-31.51,1,1,6,-31.51,VERB,VBP,ROOT,-dd.dd,0.0
-31.51%,%,1,1,1,%,NOUN,NN,intj,%,0.0
38.93%,38.93,1,1,5,38.93,NUM,CD,nummod,dd.dd,0.0
38.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-38.59%,-38.59,1,1,6,-38.59,NUM,CD,ROOT,-dd.dd,0.0
-38.59%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-13.36%,-13.36,1,1,6,-13.36,PUNCT,NFP,ROOT,-dd.dd,0.0
-13.36%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-56.41%,-56.41,1,1,6,-56.41,ADJ,JJR,ROOT,-dd.dd,0.0
-56.41%,%,1,1,1,%,INTJ,UH,intj,%,0.0
18.64%,18.64,1,1,5,18.64,NUM,CD,nummod,dd.dd,0.0
18.64%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
67.26%,67.26,1,1,5,67.26,NUM,CD,nummod,dd.dd,0.0
67.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
58.62%,58.62,1,1,5,58.62,NUM,CD,nummod,dd.dd,0.0
58.62%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-4.79%,-4.79,1,1,5,-4.79,NUM,CD,nummod,-d.dd,0.0
-4.79%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-32.99%,-32.99,1,1,6,-32.99,PUNCT,-LRB-,ROOT,-dd.dd,0.0
-32.99%,%,1,1,1,%,NOUN,NN,intj,%,0.0
25.25%,25.25,1,1,5,25.25,NUM,CD,nummod,dd.dd,0.0
25.25%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
83.59%,83.59,1,1,5,83.59,NUM,CD,nummod,dd.dd,0.0
83.59%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-22.71%,-22.71,1,1,6,-22.71,INTJ,UH,ROOT,-dd.dd,0.0
-22.71%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-9.92%,-9.92,1,1,5,-9.92,NUM,CD,nummod,-d.dd,0.0
-9.92%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
123.05%,123.05,1,1,6,123.05,NUM,CD,nummod,ddd.dd,0.0
123.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-30.42%,-30.42,1,1,6,-30.42,NOUN,NNS,ROOT,-dd.dd,0.0
-30.42%,%,1,1,1,%,INTJ,UH,intj,%,0.0
17.36%,17.36,1,1,5,17.36,NUM,CD,nummod,dd.dd,0.0
17.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
23.14%,23.14,1,1,5,23.14,NUM,CD,nummod,dd.dd,0.0
23.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-0.08%,-0.08,1,1,5,-0.08,NUM,CD,nummod,-d.dd,0.0
-0.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
68.41%,68.41,1,1,5,68.41,NUM,CD,nummod,dd.dd,0.0
68.41%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0.49%,0.49,1,1,4,0.49,NUM,CD,nummod,d.dd,0.0
0.49%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
1.67%,1.67,1,1,4,1.67,NUM,CD,nummod,d.dd,0.0
1.67%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
129.44%,129.44,1,1,6,129.44,NUM,CD,nummod,ddd.dd,0.0
129.44%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-57.97%,-57.97,1,1,6,-57.97,VERB,VBP,ROOT,-dd.dd,0.0
-57.97%,%,1,1,1,%,NOUN,NN,intj,%,0.0
132.27%,132.27,1,1,6,132.27,NUM,CD,nummod,ddd.dd,0.0
132.27%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-8.54%,-8.54,1,1,5,-8.54,NUM,CD,nummod,-d.dd,0.0
-8.54%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-32.33%,-32.33,1,1,6,-32.33,NUM,CD,ROOT,-dd.dd,0.0
-32.33%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-26.06%,-26.06,1,1,6,-26.06,PUNCT,``,ROOT,-dd.dd,0.0
-26.06%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-31.53%,-31.53,1,1,6,-31.53,NUM,CD,ROOT,-dd.dd,0.0
-31.53%,%,1,1,1,%,NOUN,NN,intj,%,0.0
12.63%,12.63,1,1,5,12.63,NUM,CD,nummod,dd.dd,0.0
12.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
12.91%,12.91,1,1,5,12.91,NUM,CD,nummod,dd.dd,0.0
12.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-39.09%,-39.09,1,1,6,-39.09,PUNCT,NFP,ROOT,-dd.dd,0.0
-39.09%,%,1,1,1,%,INTJ,UH,intj,%,0.0
213.57%,213.57,1,1,6,213.57,NUM,CD,nummod,ddd.dd,0.0
213.57%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
44.09%,44.09,1,1,5,44.09,NUM,CD,nummod,dd.dd,0.0
44.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-14.73%,-14.73,1,1,6,-14.73,X,XX,ROOT,-dd.dd,0.0
-14.73%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-36.50%,-36.50,1,1,6,-36.50,PUNCT,NFP,ROOT,-dd.dd,0.0
-36.50%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-15.81%,-15.81,1,1,6,-15.81,PUNCT,NFP,ROOT,-dd.dd,0.0
-15.81%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-44.88%,-44.88,1,1,6,-44.88,SYM,SYM,punct,-dd.dd,0.0
-44.88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-1.12%,-1.12,1,1,5,-1.12,NUM,CD,nummod,-d.dd,0.0
-1.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-16.41%,-16.41,1,1,6,-16.41,VERB,VBP,ROOT,-dd.dd,0.0
-16.41%,%,1,1,1,%,INTJ,UH,intj,%,0.0
24.36%,24.36,1,1,5,24.36,NUM,CD,nummod,dd.dd,0.0
24.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.60%,37.60,1,1,5,37.60,NUM,CD,nummod,dd.dd,0.0
37.60%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-5.57%,-5.57,1,1,5,-5.57,NUM,CD,nummod,-d.dd,0.0
-5.57%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-70.74%,-70.74,1,1,6,-70.74,VERB,VBP,ROOT,-dd.dd,0.0
-70.74%,%,1,1,1,%,INTJ,UH,intj,%,0.0
19.77%,19.77,1,1,5,19.77,NUM,CD,nummod,dd.dd,0.0
19.77%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-23.91%,-23.91,1,1,6,-23.91,VERB,VBP,ROOT,-dd.dd,0.0
-23.91%,%,1,1,1,%,INTJ,UH,intj,%,0.0
1.84%,1.84,1,1,4,1.84,NUM,CD,nummod,d.dd,0.0
1.84%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
33.21%,33.21,1,1,5,33.21,NUM,CD,nummod,dd.dd,0.0
33.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
68.25%,68.25,1,1,5,68.25,NUM,CD,nummod,dd.dd,0.0
68.25%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
77.50%,77.50,1,1,5,77.50,NUM,CD,nummod,dd.dd,0.0
77.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-58.57%,-58.57,1,1,6,-58.57,PUNCT,``,ROOT,-dd.dd,0.0
-58.57%,%,1,1,1,%,NOUN,NN,intj,%,0.0
55.68%,55.68,1,1,5,55.68,NUM,CD,nummod,dd.dd,0.0
55.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-42.28%,-42.28,1,2,6,-42.28,NOUN,NN,ROOT,-dd.dd,0.0
-42.28%,%,1,2,1,%,INTJ,UH,intj,%,0.0
-25.01%,-25.01,1,1,6,-25.01,X,XX,ROOT,-dd.dd,0.0
-25.01%,%,1,1,1,%,INTJ,UH,intj,%,0.0
39%,39,1,1,2,39,NUM,CD,nummod,dd,0.0
39%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
6.41%,6.41,1,1,4,6.41,NUM,CD,nummod,d.dd,0.0
6.41%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-64.93%,-64.93,1,1,6,-64.93,NUM,CD,ROOT,-dd.dd,0.0
-64.93%,%,1,1,1,%,INTJ,UH,intj,%,0.0
