Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
59.97%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
89.65%,89.65,1,1,5,89.65,NUM,CD,nummod,dd.dd,0.0
89.65%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
25.90%,25.90,1,2,5,25.90,NUM,CD,nummod,dd.dd,0.0
25.90%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
52.57%,52.57,1,1,5,52.57,NUM,CD,nummod,dd.dd,0.0
52.57%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
39.61%,39.61,1,1,5,39.61,NUM,CD,nummod,dd.dd,0.0
39.61%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
66.34%,66.34,1,1,5,66.34,NUM,CD,nummod,dd.dd,0.0
66.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
52.97%,52.97,1,2,5,52.97,NUM,CD,nummod,dd.dd,0.0
52.97%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
50.88%,50.88,1,1,5,50.88,NUM,CD,nummod,dd.dd,0.0
50.88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.98%,49.98,1,1,5,49.98,NUM,CD,nummod,dd.dd,0.0
49.98%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
70.21%,70.21,1,1,5,70.21,NUM,CD,nummod,dd.dd,0.0
70.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.26%,55.26,1,2,5,55.26,NUM,CD,nummod,dd.dd,0.0
55.26%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
47.01%,47.01,1,1,5,47.01,NUM,CD,nummod,dd.dd,0.0
47.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
27.47%,27.47,1,1,5,27.47,NUM,CD,nummod,dd.dd,0.0
27.47%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
96%,96,1,1,2,96,NUM,CD,nummod,dd,0.0
96%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
91.69%,91.69,1,1,5,91.69,NUM,CD,nummod,dd.dd,0.0
91.69%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
89.42%,89.42,1,1,5,89.42,NUM,CD,nummod,dd.dd,0.0
89.42%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
84.11%,84.11,1,1,5,84.11,NUM,CD,nummod,dd.dd,0.0
84.11%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
57.91%,57.91,1,1,5,57.91,NUM,CD,nummod,dd.dd,0.0
57.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.62%,62.62,1,1,5,62.62,NUM,CD,nummod,dd.dd,0.0
62.62%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
73.47%,73.47,1,1,5,73.47,NUM,CD,nummod,dd.dd,0.0
73.47%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
66.21%,66.21,1,1,5,66.21,NUM,CD,nummod,dd.dd,0.0
66.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.52%,49.52,1,1,5,49.52,NUM,CD,nummod,dd.dd,0.0
49.52%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.70%,48.70,1,1,5,48.70,NUM,CD,nummod,dd.dd,0.0
48.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
88.05%,88.05,1,1,5,88.05,NUM,CD,nummod,dd.dd,0.0
88.05%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
88.48%,88.48,1,1,5,88.48,NUM,CD,nummod,dd.dd,0.0
88.48%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
89.27%,89.27,1,1,5,89.27,NUM,CD,nummod,dd.dd,0.0
89.27%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0.75%,0.75,1,1,4,0.75,NUM,CD,nummod,d.dd,0.0
0.75%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
31.91%,31.91,1,1,5,31.91,NUM,CD,nummod,dd.dd,0.0
31.91%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
92.45%,92.45,1,1,5,92.45,NUM,CD,nummod,dd.dd,0.0
92.45%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
98.03%,98.03,1,1,5,98.03,NUM,CD,nummod,dd.dd,0.0
98.03%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
29.56%,29.56,1,1,5,29.56,NUM,CD,nummod,dd.dd,0.0
29.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.33%,41.33,1,1,5,41.33,NUM,CD,nummod,dd.dd,0.0
41.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
3.30%,3.30,1,1,4,3.30,NUM,CD,nummod,d.dd,0.0
3.30%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.54%,61.54,1,1,5,61.54,NUM,CD,nummod,dd.dd,0.0
61.54%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.51%,55.51,1,1,5,55.51,NUM,CD,nummod,dd.dd,0.0
55.51%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
69.52%,69.52,1,2,5,69.52,NUM,CD,nummod,dd.dd,0.0
69.52%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
37.24%,37.24,1,1,5,37.24,NUM,CD,nummod,dd.dd,0.0
37.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.54%,59.54,1,1,5,59.54,NUM,CD,nummod,dd.dd,0.0
59.54%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
38.67%,38.67,1,1,5,38.67,NUM,CD,nummod,dd.dd,0.0
38.67%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
43.26%,43.26,1,1,5,43.26,NUM,CD,nummod,dd.dd,0.0
43.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
87.68%,87.68,1,1,5,87.68,NUM,CD,nummod,dd.dd,0.0
87.68%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
42.31%,42.31,1,1,5,42.31,NUM,CD,nummod,dd.dd,0.0
42.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
20.63%,20.63,1,1,5,20.63,NUM,CD,nummod,dd.dd,0.0
20.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
52.82%,52.82,1,1,5,52.82,NUM,CD,nummod,dd.dd,0.0
52.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
97.89%,97.89,1,1,5,97.89,NUM,CD,nummod,dd.dd,0.0
97.89%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
73.24%,73.24,1,1,5,73.24,NUM,CD,nummod,dd.dd,0.0
73.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
72.14%,72.14,1,1,5,72.14,NUM,CD,nummod,dd.dd,0.0
72.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
54.25%,54.25,1,1,5,54.25,NUM,CD,nummod,dd.dd,0.0
54.25%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
73.03%,73.03,1,1,5,73.03,NUM,CD,nummod,dd.dd,0.0
73.03%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
71.01%,71.01,1,1,5,71.01,NUM,CD,nummod,dd.dd,0.0
71.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.03%,53.03,1,1,5,53.03,NUM,CD,nummod,dd.dd,0.0
53.03%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
0%,0,1,51,1,0,NUM,CD,nummod,d,0.0
0%,%,1,51,1,%,NOUN,NN,ROOT,%,0.0
56.10%,56.10,1,1,5,56.10,NUM,CD,nummod,dd.dd,0.0
56.10%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
69.14%,69.14,1,1,5,69.14,NUM,CD,nummod,dd.dd,0.0
69.14%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
94.41%,94.41,1,1,5,94.41,NUM,CD,nummod,dd.dd,0.0
94.41%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
76.98%,76.98,1,1,5,76.98,NUM,CD,nummod,dd.dd,0.0
76.98%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
36.64%,36.64,1,1,5,36.64,NUM,CD,nummod,dd.dd,0.0
36.64%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
47.31%,47.31,1,1,5,47.31,NUM,CD,nummod,dd.dd,0.0
47.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
89.08%,89.08,1,1,5,89.08,NUM,CD,nummod,dd.dd,0.0
89.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
92.96%,92.96,1,1,5,92.96,NUM,CD,nummod,dd.dd,0.0
92.96%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
50.11%,50.11,1,1,5,50.11,NUM,CD,nummod,dd.dd,0.0
50.11%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
17.51%,17.51,1,2,5,17.51,NUM,CD,nummod,dd.dd,0.0
17.51%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
90.15%,90.15,1,1,5,90.15,NUM,CD,nummod,dd.dd,0.0
90.15%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
82.99%,82.99,1,1,5,82.99,NUM,CD,nummod,dd.dd,0.0
82.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.45%,62.45,1,2,5,62.45,NUM,CD,nummod,dd.dd,0.0
62.45%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
58.88%,58.88,1,1,5,58.88,NUM,CD,nummod,dd.dd,0.0
58.88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
84.53%,84.53,1,2,5,84.53,NUM,CD,nummod,dd.dd,0.0
84.53%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
7.61%,7.61,1,1,4,7.61,NUM,CD,nummod,d.dd,0.0
7.61%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
73%,73,1,1,2,73,NUM,CD,nummod,dd,0.0
73%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
64.95%,64.95,1,1,5,64.95,NUM,CD,nummod,dd.dd,0.0
64.95%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55%,55,1,2,2,55,NUM,CD,nummod,dd,0.0
55%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
74.75%,74.75,1,1,5,74.75,NUM,CD,nummod,dd.dd,0.0
74.75%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
76.33%,76.33,1,1,5,76.33,NUM,CD,nummod,dd.dd,0.0
76.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
92.26%,92.26,1,1,5,92.26,NUM,CD,nummod,dd.dd,0.0
92.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
17.80%,17.80,1,1,5,17.80,NUM,CD,nummod,dd.dd,0.0
17.80%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
59.78%,59.78,1,1,5,59.78,NUM,CD,nummod,dd.dd,0.0
59.78%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
22.09%,22.09,1,1,5,22.09,NUM,CD,nummod,dd.dd,0.0
22.09%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
70.07%,70.07,1,1,5,70.07,NUM,CD,nummod,dd.dd,0.0
70.07%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
64.40%,64.40,1,1,5,64.40,NUM,CD,nummod,dd.dd,0.0
64.40%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
67.83%,67.83,1,1,5,67.83,NUM,CD,nummod,dd.dd,0.0
67.83%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
89.16%,89.16,1,1,5,89.16,NUM,CD,nummod,dd.dd,0.0
89.16%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
37.82%,37.82,1,1,5,37.82,NUM,CD,nummod,dd.dd,0.0
37.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
94.64%,94.64,1,1,5,94.64,NUM,CD,nummod,dd.dd,0.0
94.64%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.38%,62.38,1,1,5,62.38,NUM,CD,nummod,dd.dd,0.0
62.38%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
40.31%,40.31,1,1,5,40.31,NUM,CD,nummod,dd.dd,0.0
40.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
38.41%,38.41,1,1,5,38.41,NUM,CD,nummod,dd.dd,0.0
38.41%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
97.08%,97.08,1,1,5,97.08,NUM,CD,nummod,dd.dd,0.0
97.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
46.71%,46.71,1,1,5,46.71,NUM,CD,nummod,dd.dd,0.0
46.71%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
65.50%,65.50,1,1,5,65.50,NUM,CD,nummod,dd.dd,0.0
65.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
70.15%,70.15,1,1,5,70.15,NUM,CD,nummod,dd.dd,0.0
70.15%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
64.43%,64.43,1,1,5,64.43,NUM,CD,nummod,dd.dd,0.0
64.43%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
45.63%,45.63,1,1,5,45.63,NUM,CD,nummod,dd.dd,0.0
45.63%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
58.13%,58.13,1,2,5,58.13,NUM,CD,nummod,dd.dd,0.0
58.13%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
66.01%,66.01,1,1,5,66.01,NUM,CD,nummod,dd.dd,0.0
66.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
50.37%,50.37,1,1,5,50.37,NUM,CD,nummod,dd.dd,0.0
50.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
88%,88,1,1,2,88,NUM,CD,nummod,dd,0.0
88%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
34.26%,34.26,1,1,5,34.26,NUM,CD,nummod,dd.dd,0.0
34.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
41.52%,41.52,1,1,5,41.52,NUM,CD,nummod,dd.dd,0.0
41.52%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
88.32%,88.32,1,1,5,88.32,NUM,CD,nummod,dd.dd,0.0
88.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
76.76%,76.76,1,1,5,76.76,NUM,CD,nummod,dd.dd,0.0
76.76%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
76.75%,76.75,1,1,5,76.75,NUM,CD,nummod,dd.dd,0.0
76.75%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
67.82%,67.82,1,1,5,67.82,NUM,CD,nummod,dd.dd,0.0
67.82%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
98.30%,98.30,1,1,5,98.30,NUM,CD,nummod,dd.dd,0.0
98.30%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
25.66%,25.66,1,1,5,25.66,NUM,CD,nummod,dd.dd,0.0
25.66%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
33.34%,33.34,1,1,5,33.34,NUM,CD,nummod,dd.dd,0.0
33.34%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
76.57%,76.57,1,1,5,76.57,NUM,CD,nummod,dd.dd,0.0
76.57%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
14.44%,14.44,1,2,5,14.44,NUM,CD,nummod,dd.dd,0.0
14.44%,%,1,2,1,%,NOUN,NN,ROOT,%,0.0
48.31%,48.31,1,1,5,48.31,NUM,CD,nummod,dd.dd,0.0
48.31%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
39.90%,39.90,1,1,5,39.90,NUM,CD,nummod,dd.dd,0.0
39.90%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
93.70%,93.70,1,1,5,93.70,NUM,CD,nummod,dd.dd,0.0
93.70%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
76.78%,76.78,1,1,5,76.78,NUM,CD,nummod,dd.dd,0.0
76.78%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
78.43%,78.43,1,1,5,78.43,NUM,CD,nummod,dd.dd,0.0
78.43%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
73.33%,73.33,1,1,5,73.33,NUM,CD,nummod,dd.dd,0.0
73.33%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
54.79%,54.79,1,1,5,54.79,NUM,CD,nummod,dd.dd,0.0
54.79%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
32.21%,32.21,1,1,5,32.21,NUM,CD,nummod,dd.dd,0.0
32.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
74.71%,74.71,1,1,5,74.71,NUM,CD,nummod,dd.dd,0.0
74.71%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
27.71%,27.71,1,1,5,27.71,NUM,CD,nummod,dd.dd,0.0
27.71%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
93.36%,93.36,1,1,5,93.36,NUM,CD,nummod,dd.dd,0.0
93.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
52.45%,52.45,1,1,5,52.45,NUM,CD,nummod,dd.dd,0.0
52.45%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
97.23%,97.23,1,1,5,97.23,NUM,CD,nummod,dd.dd,0.0
97.23%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.26%,48.26,1,1,5,48.26,NUM,CD,nummod,dd.dd,0.0
48.26%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
61.01%,61.01,1,1,5,61.01,NUM,CD,nummod,dd.dd,0.0
61.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.37%,51.37,1,1,5,51.37,NUM,CD,nummod,dd.dd,0.0
51.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
55.99%,55.99,1,1,5,55.99,NUM,CD,nummod,dd.dd,0.0
55.99%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.32%,51.32,1,1,5,51.32,NUM,CD,nummod,dd.dd,0.0
51.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
72.45%,72.45,1,1,5,72.45,NUM,CD,nummod,dd.dd,0.0
72.45%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
71.08%,71.08,1,1,5,71.08,NUM,CD,nummod,dd.dd,0.0
71.08%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
51.28%,51.28,1,1,5,51.28,NUM,CD,nummod,dd.dd,0.0
51.28%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
70.85%,70.85,1,1,5,70.85,NUM,CD,nummod,dd.dd,0.0
70.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
20.04%,20.04,1,1,5,20.04,NUM,CD,nummod,dd.dd,0.0
20.04%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
71.85%,71.85,1,1,5,71.85,NUM,CD,nummod,dd.dd,0.0
71.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.64%,49.64,1,1,5,49.64,NUM,CD,nummod,dd.dd,0.0
49.64%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
81.10%,81.10,1,1,5,81.10,NUM,CD,nummod,dd.dd,0.0
81.10%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
93.35%,93.35,1,1,5,93.35,NUM,CD,nummod,dd.dd,0.0
93.35%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
72.93%,72.93,1,1,5,72.93,NUM,CD,nummod,dd.dd,0.0
72.93%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
81.48%,81.48,1,1,5,81.48,NUM,CD,nummod,dd.dd,0.0
81.48%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
53.65%,53.65,1,1,5,53.65,NUM,CD,nummod,dd.dd,0.0
53.65%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
83.56%,83.56,1,1,5,83.56,NUM,CD,nummod,dd.dd,0.0
83.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
63.13%,63.13,1,1,5,63.13,NUM,CD,nummod,dd.dd,0.0
63.13%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
73.85%,73.85,1,1,5,73.85,NUM,CD,nummod,dd.dd,0.0
73.85%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
91.87%,91.87,1,1,5,91.87,NUM,CD,nummod,dd.dd,0.0
91.87%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
96.53%,96.53,1,1,5,96.53,NUM,CD,nummod,dd.dd,0.0
96.53%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.16%,62.16,1,1,5,62.16,NUM,CD,nummod,dd.dd,0.0
62.16%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
42.71%,42.71,1,1,5,42.71,NUM,CD,nummod,dd.dd,0.0
42.71%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
48.32%,48.32,1,1,5,48.32,NUM,CD,nummod,dd.dd,0.0
48.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
65.56%,65.56,1,1,5,65.56,NUM,CD,nummod,dd.dd,0.0
65.56%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
25.21%,25.21,1,1,5,25.21,NUM,CD,nummod,dd.dd,0.0
25.21%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
