Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
https://www.linkedin.com/in/edwardlando/,https://www.linkedin.com/in/edwardlando/,1,1,40,https://www.linkedin.com/in/edwardlando/,PROPN,NNP,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://www.linkedin.com/in/atlasbenjelloun/,https://www.linkedin.com/in/atlasbenjelloun/,1,1,44,https://www.linkedin.com/in/atlasbenjelloun/,ADJ,JJ,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://www.linkedin.com/in/nadavbc/,https://www.linkedin.com/in/nadavbc/,1,1,36,https://www.linkedin.com/in/nadavbc/,PROPN,NNP,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://www.linkedin.com/in/balajissrinivasan/,https://www.linkedin.com/in/balajissrinivasan/,1,1,46,https://www.linkedin.com/in/balajissrinivasan/,NOUN,NNS,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
http://www.linkedin.com/in/tomgivesmeaning,http://www.linkedin.com/in/tomgivesmeaning,1,1,42,http://www.linkedin.com/in/tomgivesmeane,VERB,VBG,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/shutterstock/,https://www.linkedin.com/in/shutterstock/,1,1,41,https://www.linkedin.com/in/shutterstock/,PUNCT,.,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://www.linkedin.com/in/udaykumarbs/,https://www.linkedin.com/in/udaykumarbs/,1,1,40,https://www.linkedin.com/in/udaykumarbs/,NOUN,NN,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://www.linkedin.com/in/raphaelnagel/,https://www.linkedin.com/in/raphaelnagel/,1,1,41,https://www.linkedin.com/in/raphaelnagel/,NOUN,NN,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
http://www.linkedin.com/in/trevorwright,http://www.linkedin.com/in/trevorwright,1,1,39,http://www.linkedin.com/in/trevorwright,NUM,CD,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/charlessonghurst/,https://www.linkedin.com/in/charlessonghurst/,1,1,45,https://www.linkedin.com/in/charlessonghurst/,NOUN,NN,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://www.linkedin.com/in/ratulpuri,https://www.linkedin.com/in/ratulpuri,1,1,37,https://www.linkedin.com/in/ratulpuri,PROPN,NNP,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/aman-gupta-7217a515/,https://www.linkedin.com/in/aman-gupta-7217a515/,1,1,48,https://www.linkedin.com/in/aman-gupta-7217a515/,PRON,PRP,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx-xxxx-ddddxddd/,0.0
https://www.linkedin.com/in/asish-mohapatra-22685a28,https://www.linkedin.com/in/asish-mohapatra-22685a28,1,1,52,https://www.linkedin.com/in/asish-mohapatra-22685a28,X,ADD,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx-xxxx-ddddxdd,0.0
https://www.linkedin.com/in/jacksonmoses,https://www.linkedin.com/in/jacksonmoses,1,1,40,https://www.linkedin.com/in/jacksonmose,NOUN,NNS,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/sam-altman-827a33179/,https://www.linkedin.com/in/sam-altman-827a33179/,1,1,49,https://www.linkedin.com/in/sam-altman-827a33179/,X,FW,ROOT,xxxx://xxx.xxxx.xxx/xx/xxx-xxxx-dddxdddd/,0.0
https://www.linkedin.com/in/sharmaramakant,https://www.linkedin.com/in/sharmaramakant,1,1,42,https://www.linkedin.com/in/sharmaramakant,ADJ,JJ,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/didier-valet/?originalSubdomain=fr,https://www.linkedin.com/in/didier-valet/?originalSubdomain=fr,1,1,62,https://www.linkedin.com/in/didier-valet/?originalsubdomain=fr,NOUN,NN,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx-xxxx/?xxxxXxxxx=xx,0.0
https://www.linkedin.com/in/nitinguptaprofile/,https://www.linkedin.com/in/nitinguptaprofile/,1,1,46,https://www.linkedin.com/in/nitinguptaprofile/,PROPN,NNP,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://www.linkedin.com/in/alexisbarreyat,https://www.linkedin.com/in/alexisbarreyat,1,1,42,https://www.linkedin.com/in/alexisbarreyat,X,FW,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/shantanu-deshpande-bb939b4a?authType=name&amp;authToken=kCQx&amp;trk=prof-sb-browse_map-name,https://www.linkedin.com/in/shantanu-deshpande-bb939b4a?authType=name&amp;authToken=kCQx&amp;trk=prof-sb-browse_map-name,1,1,120,https://www.linkedin.com/in/shantanu-deshpande-bb939b4a?authtype=name&amp;authtoken=kcqx&amp;trk=prof-sb-browse_map-name,NOUN,NN,ROOT,LONG,0.0
https://www.linkedin.com/in/shawn-boday-perdayllc,https://www.linkedin.com/in/shawn-boday-perdayllc,1,1,49,https://www.linkedin.com/in/shawn-boday-perdayllc,ADJ,JJ,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx-xxxx-xxxx,0.0
https://www.linkedin.com/in/toppjirayut,https://www.linkedin.com/in/toppjirayut,1,1,39,https://www.linkedin.com/in/toppjirayut,VERB,VB,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/kunalshah1,https://www.linkedin.com/in/kunalshah1,1,1,38,https://www.linkedin.com/in/kunalshah1,VERB,VB,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxxd,0.0
https://www.linkedin.com/in/ullasnaik/,https://www.linkedin.com/in/ullasnaik/,1,1,38,https://www.linkedin.com/in/ullasnaik/,ADJ,JJ,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
https://linkedin.com/in/rajchowdhury,https://linkedin.com/in/rajchowdhury,1,1,36,https://linkedin.com/in/rajchowdhury,NOUN,NN,ROOT,xxxx://xxxx.xxx/xx/xxxx,0.0
https://www.linkedin.com/in/christianschagen/,https://www.linkedin.com/in/christianschagen/,1,1,45,https://www.linkedin.com/in/christianschagen/,NOUN,NN,ROOT,xxxx://xxx.xxxx.xxx/xx/xxxx/,0.0
